"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",0.0,0.0,0.0,1.3420879610904837,0.9680432093799309,1
"('green_busy', 'right')",0.8035070332623208,0.0,0.0,0.0,0.7299282616459645,2
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",15.063221617854644,22.969283099650376,13.241692689833876,7.398253993368311,0.1601695861452253,361
"('green_clear', 'left')",8.723570807744444,9.790082904029234,18.69494925434711,11.717324130711525,0.7041323088951239,82
"('green_clear', 'right')",4.876150379963565,15.752008475327944,9.925222383070746,20.86201044387193,0.34720022271224643,179
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",5.303792100879955,1.813645342279941,0.0,-0.05,0.6615331276639823,9
"('red_busy', 'left')",0.0,0.0,0.0,1.9384935503494671,0.9898535949553718,1
"('red_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",21.8676889652275,9.563965108563387,8.609788386552518,6.448720224090998,0.05496135749302066,566
"('red_clear', 'left')",7.044279226851587,6.339166951748522,5.268852801961559,17.424498919917394,0.5744508012193082,69
"('red_clear', 'right')",8.56234059988834,12.631575177642286,15.577295108079484,22.24241286028729,0.43787916699243556,180
