"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,12.676356628554911,0.0,0.0,1.0,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,12.522044723669291,0.0,1.0,2
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",11.043907685320095,12.333086604847804,11.41223171027172,10.657261916788086,0.9838346636778614,356
"('green_clear', 'left')",10.581514535910134,9.833086604847804,13.868008154133092,11.81723171027172,0.9541999635516978,310
"('green_clear', 'right')",11.685813011413023,11.007231710271721,12.257238373233482,13.043907685320095,0.9985435123688442,491
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",13.269865440467536,10.942878896420781,4.64042280338,11.10523255954751,0.7937288284301756,12
"('red_busy', 'left')",0.0,0.0,0.0,12.319250969991534,1.0,1
"('red_busy', 'right')",0.0,0.0,10.685813011413023,16.30523255954751,1.0,4
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",11.043907685320095,8.495439696460606,8.257231710271721,11.368008154133092,0.9677959791861239,402
"('red_clear', 'left')",10.333086604847804,9.333086604847804,11.481207338719782,11.368008154133092,0.9988955096860617,348
"('red_clear', 'right')",11.685813011413023,10.157261916788086,10.157261916788086,11.883363082319121,0.8925138040343009,580
