"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.021123848396226445,0.0,0.0,0.0,0.9460505524182343,1
"('green_busy', 'left')",0.0,-0.02903522756609883,0.0,0.0,0.9740101524350173,1
"('green_busy', 'right')",0.0,0.0,0.0,0.2169070414179191,0.9999999998099723,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.18554194671592353,2.097609537819844,-0.28447020342232016,-0.3440008039619931,0.3554590871450751,339
"('green_clear', 'left')",0.1375659186291349,-0.30869238867635473,2.1544270357828603,-0.29216853196728765,0.4071946896636208,148
"('green_clear', 'right')",0.15453782109880837,-0.2862110664063701,-0.33193152550984983,2.166422404623864,0.34775553027363354,183
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.021100038473677796,-0.17175459779411345,0.0,0.0,0.758334822450303,4
"('red_busy', 'left')",0.0,-0.1,-0.17528225557749244,-0.02867980030285775,0.8675396166581251,5
"('red_busy', 'right')",0.019420477223141035,-0.2559105153088025,0.0,0.2211986298026234,0.8079479006228866,6
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.07718453640918171,-0.8835400237454596,-0.9567051485724819,-0.35488148552337034,0.4261192245817235,478
"('red_clear', 'left')",0.07802786300823836,-0.9258150927426821,-0.8685136229991718,-0.2789901819976205,0.3205050703650285,216
"('red_clear', 'right')",0.2011542892649367,-0.7775696510157575,-0.7809916747209693,2.128703173525878,0.4408215242143547,250
