"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,8.522029656327458,0.8222962185325962,3
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,5.519614222337881,0.0,0.9980043007489865,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",8.952225513292825,11.688657071439813,9.890345959406073,9.602082510894956,0.15320316382389287,356
"('green_clear', 'left')",8.86725925918023,9.91286413401286,12.00626958725634,9.04194119492181,0.2209206042447634,176
"('green_clear', 'right')",11.5689793209708,10.731912519707373,10.958970994858353,12.975388161171878,0.1970355096176961,364
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",3.2595333562757127,0.0,0.0,8.820944656598229,0.8161936395974163,4
"('red_busy', 'left')",7.251926888204409,0.24931627406764478,0.0,0.0,0.6215904184000381,5
"('red_busy', 'right')",6.991407319388317,4.5882023796135165,4.6505253537528075,5.543999197390574,0.8648489047424814,7
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",7.913525759711989,6.2707148544543845,7.299539630874483,9.815253231729496,0.14926985574499652,354
"('red_clear', 'left')",7.323170647520994,7.8964045313709335,6.913770370567558,10.514588825249417,0.17785897027736017,216
"('red_clear', 'right')",10.704685879957319,9.352020427042666,10.137629183550718,11.379911108430976,0.21465120115328643,396
