"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",0.0,0.0,-0.3899269217932518,0.0,0.990072739000966,1
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.15109438047316878,2.2058614192282864,-0.28241041328971755,-0.3925303790121114,0.19121504637645786,381
"('green_clear', 'left')",0.15862838363751003,-0.39350335115604734,2.0286082114582857,-0.2933313346481319,0.16706695627441315,114
"('green_clear', 'right')",0.2200029308729018,-0.2883871166579531,-0.28606857346918585,2.2140380051306705,0.11500457298064251,154
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.003612887826197766,-0.75,-0.42125,0.0,0.5125211548297036,6
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.0,0.0,0.0,2.0029487289116252,0.8325476848775486,5
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.023663388634468006,-0.9814279012677429,-0.8553658024564912,-0.31738382722229364,0.21686186408520777,518
"('red_clear', 'left')",0.11565156105689586,-0.9804855082140094,-0.9906027309857188,-0.33069592309008256,0.2521392908585381,184
"('red_clear', 'right')",0.20018215682308782,-0.7817842145435079,-0.8291850726669348,2.103463240001002,0.2481783659320067,157
