"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,20.450714731023588,0.0,0.9999999993433447,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,33.60263123752959,0.0,0.9999999999999988,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",83.34519537375473,83.09222339286325,83.61255065335813,88.88678433074338,0.37044906387103116,310
"('green_clear', 'left')",88.4341091595443,87.80104495877744,91.9640783692244,85.96922265423567,0.17312857090612604,245
"('green_clear', 'right')",84.18492175217104,85.25633041027046,90.32701092216747,89.01651886389197,0.4113297482598174,581
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",4.286801955948405,21.49540977789593,36.784751909394515,50.29534057328772,0.9796062683898902,9
"('red_busy', 'left')",0.0,15.301494194088285,0.0,0.0,0.8584221805779308,2
"('red_busy', 'right')",49.427993334038824,29.10222307772341,-0.5,44.96780853584677,0.7427960380061279,8
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",87.97870016499013,81.6982307273702,86.54567182390383,89.01506058150608,0.3823917160425402,403
"('red_clear', 'left')",90.65209324011616,86.84720913215128,86.43173958252913,84.81988795307318,0.032835395367126693,257
"('red_clear', 'right')",89.2293952093008,76.34856768653475,87.15101079105843,77.1356609587425,0.053152658667450337,714
