"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,1.8165065010828059,0.0,-0.29655780122070285,0.6040744670984788,3
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.20213290485952176,2.0381763983230647,-0.2811761653521632,-0.2964682454485812,0.05678598791467904,372
"('green_clear', 'left')",0.21821998258643202,-0.4620404285459169,2.0367861492166215,-0.31770085481407667,0.05863610872822079,81
"('green_clear', 'right')",0.0,-0.30158715908866823,-0.48135852056248185,2.0387023441096876,0.051787445040048286,75
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.1869281909418496,-0.973633300475351,-0.7014778305945601,-0.2774486346528824,0.15380900708938738,9
"('red_busy', 'left')",0.0,0.0,-0.8980336433069533,0.0,0.8552726240824747,1
"('red_busy', 'right')",0.0,0.0,-0.9,1.9815858,0.8310311173916655,2
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.18416331031936148,-0.9807896100273261,-0.9810621868991286,-0.4634646638332579,0.06631470811972351,472
"('red_clear', 'left')",0.18341613852270255,-0.8162969926114422,-0.9776658159831659,-0.297687096060437,0.051065281731348854,135
"('red_clear', 'right')",0.20298856861810952,-0.7825247939411983,-0.9808092836642424,2.0367363637119067,0.061075814708032514,87
