"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.02237357692739215,0.0,0.0,0.7778508886985782,1
"('green_busy', 'left')",0.003807721039918096,0.0,-0.008142012434988095,-0.00448390126683961,0.4367699369078761,3
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.11960520697768026,3.273900092537906,0.000547529113038292,-0.017153412319011782,0.06312567372350184,330
"('green_clear', 'left')",0.008970744103332373,-0.018146824908854182,1.5008826826443364,0.01571440395688737,0.10987492636901651,77
"('green_clear', 'right')",0.03479773119191888,0.015924559961710084,-0.0012390671220928948,2.1446416432507047,0.0848460019750759,139
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0,0.018670026557929237,-0.014092807217461326,0.012519183461620655,0.13260854956885534,8
"('red_busy', 'left')",0.0,-0.0164128193108066,-0.01,0.0,0.3367139719967835,4
"('red_busy', 'right')",0.0,0.0,-0.009756354876999464,0.071887864389521,0.5050347573633329,3
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",1.744683219612498,-0.02623681994789525,0.008973557987684271,-0.001145023531422205,0.03423476418617104,525
"('red_clear', 'left')",0.22976386231739815,-0.01,-0.028989403042109244,-0.009237182,0.022186273966052487,111
"('red_clear', 'right')",0.4880240095156558,-0.029664791069089706,-0.011627205173907446,0.0,0.04240764590137265,203
