"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0020170720404743742,0.0,-0.09798899497382094,-0.0499916719310045,0.7646567773726942,4
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,-0.09805280949478888,0.0,0.9999724217540998,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.010279079937710121,2.0105924951414793,-0.45631961071251126,-0.44507164215214967,0.0693199127311808,398
"('green_clear', 'left')",0.012762471643496903,-0.40522764460491556,2.0072058251396334,-0.330570842855294,0.047724685447254264,124
"('green_clear', 'right')",0.010714067073057882,-0.4260775954527296,-0.4047430420811151,2.014506206911636,0.041670195269124355,150
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0020087680986262016,-0.09999174379938791,-0.2689883663134234,-0.13370373109780165,0.894507546954524,8
"('red_busy', 'left')",0.001999364558767705,-0.34268878219306553,-0.1,-0.04999500438638264,0.7401118282483085,8
"('red_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.007650791403388717,-0.7660654479446241,-0.8431791651178716,-0.4139802427533388,0.08448099591274949,639
"('red_clear', 'left')",0.005944244950501568,-0.5661640893576716,-0.40579907718842895,-0.33122498772741615,0.06156654806484013,186
"('red_clear', 'right')",0.01142514897431324,-0.6030301598850681,-0.8860502020287085,2.0146809120775564,0.040790618587007284,147
