"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",95.12855249175479,0.0,0.0,0.0,1.0,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,80.97894017284152,0.0,1.0,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",135.81667731180957,132.97742878140397,133.7925143451343,131.48434218871142,0.29903150074133794,259
"('green_clear', 'left')",138.6063333662622,136.2883138357012,138.1708076666443,136.53905592331412,0.9209921364481563,218
"('green_clear', 'right')",138.13855184040995,136.81549077858625,136.64088905509868,139.91850064624194,0.7839297106109981,703
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'left')",0.0,86.5872357340741,0.0,75.76698215000384,0.977558512965379,5
"('red_busy', 'right')",85.57178745623551,77.30712650260976,84.73223165451067,131.52360945265957,0.9980099017265046,14
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",133.81908443936913,137.1759639300754,135.81227207827956,139.27960424329734,0.8885557674816771,306
"('red_clear', 'left')",137.3306543280419,137.72525119238213,139.08265429241547,137.57147613140026,0.8133543434739019,285
"('red_clear', 'right')",138.99963293171686,136.61021866430798,137.40742069563748,137.2469864020773,0.2976808273086489,802
