"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",0.0,7.48862241404058,0.0,0.0,0.9999569871318418,1
"('green_busy', 'right')",9.799773066687763,0.0,8.5655996049286,0.0,0.9999870114883449,2
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",11.671290171354386,12.363189877959272,10.44310019039376,10.257944139576301,0.5551225926806922,373
"('green_clear', 'left')",10.756070890163345,9.970541277751124,13.715091168881456,10.44310019039376,0.4480730010617403,221
"('green_clear', 'right')",11.48214972561867,12.506070890163345,11.84358205199331,14.451189877959273,0.5260021519500665,480
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",9.64358205199331,10.376492126711755,10.715091168881456,11.514655419954746,0.9549725846667851,8
"('red_busy', 'left')",0.0,0.0,-1.0,8.185656491746483,0.9164694500102405,2
"('red_busy', 'right')",12.802397868001659,11.466817970491471,0.0,13.583207244446493,0.6381027050035423,8
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",10.363189877959272,10.149617133283051,10.834655419954746,11.888189877959272,0.565880105269522,444
"('red_clear', 'left')",10.33546029577321,10.34753112536867,11.014655419954746,11.951189877959273,0.6017158795315006,314
"('red_clear', 'right')",12.451189877959273,11.58546029577321,13.638189877959272,13.834655419954746,0.5090789806260225,544
