"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,-0.009893017258095492,0.0,0.7512366170714512,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",6e-05,2.252893913669398,-0.0097712,0.0,0.0017687471107741433,349
"('green_clear', 'left')",0.0,-0.0048806,1.0326101982179112,0.0,0.007098734720116587,65
"('green_clear', 'right')",0.000409847620144048,0.0,-0.005,1.0907310859108885,0.00678758382589899,71
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.018591090630330778,-0.0154374111620596,-0.004704477585209876,-0.007742148916727006,0.025193544278770925,13
"('red_busy', 'left')",0.0,0.0,0.0,-0.002531592835540115,0.7503164489354335,1
"('red_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.294130552614611,-0.03940399,-0.01,-0.009771794,0.0016478903110314813,555
"('red_clear', 'left')",0.047163325644640264,-0.009940000000000001,-0.01,0.0,0.0008039673153684677,96
"('red_clear', 'right')",0.0,-0.027472730062656884,-0.01,0.9160069674016348,0.008104465728039854,60
