"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",0.18178257591406302,0.0,0.0,0.0,0.9999999936283335,1
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.20537587163651255,2.215693799999813,-0.2796283591423997,-0.4604293862036811,0.7408705733154587,417
"('green_clear', 'left')",0.025328245237007812,-0.46043072437817056,2.185860122593945,-0.31264344582252523,0.6790468768085374,220
"('green_clear', 'right')",0.20553252301382047,-0.27961685253568164,-0.28578230798467363,2.03693661650462,0.506652945987432,370
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.19691544538937789,-0.9,-0.9,-0.2518475648410586,0.8945312485938072,5
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.16200000000000003,-0.7021163619875718,-0.7196721794523613,1.9816793905801935,0.9999999805650626,4
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.1838730005463257,-0.7813394045529162,-0.7997110712811282,-0.47635608231947174,0.6373125476687026,478
"('red_clear', 'left')",0.03738271455951197,-0.9815083382450478,-0.7805114057790135,-0.2796234266415119,0.6278987903167526,276
"('red_clear', 'right')",0.20551708373282795,-0.7961376299372407,-0.7781187428667633,2.0232441689607237,0.5605278563812783,388
