"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0004926472487580453,0.0,0.0,-0.0037011147521419465,0.5675877212616468,2
"('green_busy', 'left')",0.00045669325518011476,0.0,0.0,0.0,0.7505708655767696,1
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.0009317904653904584,2.023522705085045,-0.041595676570933146,-0.00994973622685955,0.005017267015892109,383
"('green_clear', 'left')",0.0008239601852177256,-0.009894707710012596,0.9193520395553704,-0.02195892479556156,0.05949202218092806,67
"('green_clear', 'right')",0.028008561905992952,-0.005,-0.01966219498,0.0,0.0030490453454504376,211
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.005839884154798022,0.0,0.0,0.0,0.1045833774601268,8
"('red_busy', 'left')",0.0005810553756427726,0.0,0.0,0.0,0.7507263171760289,1
"('red_busy', 'right')",0.0,0.0,0.0,0.0818035557207486,0.38660044571595126,4
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.0824947462342573,-0.057549274130371544,-0.01987936355209935,-0.009897735568520742,0.0051863676355869606,653
"('red_clear', 'left')",0.011909258150417787,-0.01,-0.01,-0.005,0.001711659108613955,115
"('red_clear', 'right')",0.00187853407654558,-0.0099211525783782,-0.03767943876071157,1.4307923016062347,0.03407053801214759,125
