"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",0.0019820348340638715,0.0,0.0,-0.0482091153379782,0.5684574894573415,2
"('green_busy', 'right')",0.0,0.0,0.0,0.20000762354646248,0.781089423201339,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.0,2.0098532688118804,-0.049999800000000004,-0.09406288093042572,0.0006646611680074403,374
"('green_clear', 'left')",0.00018020000000000002,0.0,2.0102134781022567,-0.09499927799962002,0.0008712440885553851,61
"('green_clear', 'right')",0.0015945345333382085,-0.09318643976413205,-0.094991259251013,2.0034315246473513,0.0009992323687209451,56
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0016313808092729256,-0.19,-0.09999380001621913,-0.049992576155724715,0.11628639987600604,8
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.0,-0.19,0.0,0.20130389996203513,0.47247721562613293,3
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.007969393055730994,-0.19,-0.1,-0.09303628079665557,0.0006444482331085719,529
"('red_clear', 'left')",0.009566089312356984,-0.1,-0.271,-0.05,0.0006709121231007007,99
"('red_clear', 'right')",0.001191800684,-0.1,-0.1,2.0085548443887,0.0007478984328724324,66
