"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,-0.47979799979998,1.0,1
"('green_busy', 'left')",0.020002020000000002,-0.49979798,0.0,0.0,0.7053070264480725,3
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.020002020202020004,2.000000000002,-0.4797979799979998,-0.47999997999998,0.43558252172717793,437
"('green_clear', 'left')",0.0202020200020002,-0.49979797979998,2.02000000000002,-0.4797979799979798,0.40307244773406764,157
"('green_clear', 'right')",0.0202020002020002,-0.479797999798,-0.47999999979998,2.000002,0.3925602154067639,190
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0,0.0,0.0,-0.47979797979798,0.7500250025001667,2
"('red_busy', 'left')",0.020000020002000005,0.0,0.0,0.0,0.940398643992946,1
"('red_busy', 'right')",0.0,-1.0,0.0,2.0200000200000003,0.4614500353853912,5
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.020000000000020002,-0.9997999997999998,-0.99999998,-0.47979799999998,0.538831822846981,580
"('red_clear', 'left')",0.020002000199999998,-0.9999999999999998,-0.999799979998,-0.4797999799979998,0.5627682467268785,231
"('red_clear', 'right')",0.020202020200020005,-0.9797999799979998,-0.9797979799979998,2.000002,0.40605116729354895,206
