"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",0.0,0.0,-0.009337435741037702,-0.004993999012411427,0.5641353574217608,2
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.0,2.0065267926337698,-0.00995,-0.005,0.00047049909630693875,347
"('green_clear', 'left')",0.0,-0.009922995657075245,0.8295488208458746,0.0,0.006279503355037679,53
"('green_clear', 'right')",0.0,-0.00499998,-0.01430801210433675,1.5031152570089397,0.003081821993787185,133
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.005387257340305313,-0.008300039219310003,-0.01,-0.0045072627381705505,0.03231358265633542,12
"('red_busy', 'left')",0.0,0.0,0.0,-0.0035495402796685673,0.7504436920691102,1
"('red_busy', 'right')",0.0,-0.009983852127126781,0.0,0.0,0.7512479711497082,1
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.077604471970283,-0.009980000000000001,0.0,0.0,0.0004816002908650022,536
"('red_clear', 'left')",0.010890874848377778,-0.02970097999998,-0.019860194940313367,-0.004997320085120155,0.00019974655702693683,90
"('red_clear', 'right')",0.031022449097959492,-0.01,-0.03936409184234698,0.0,0.0002934786056778397,210
