"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.5874834565394393,0.0,0.0,0.0,1.0,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.27637911532871323,0.0,0.0,0.9999999999995034,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.23477712268450265,2.7300356303058155,0.2953214801412182,-0.28581258230652695,0.8279011395749838,361
"('green_clear', 'left')",0.6813876106510912,0.16691961116183548,2.286231856094636,0.31777169336189987,0.7715155161010582,278
"('green_clear', 'right')",0.7820163222631206,0.307006135948827,-0.23685636255413367,2.270441729074819,0.9984144136981717,455
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0,0.0,-0.1438510283759992,-0.38604122561677057,0.812499554591501,4
"('red_busy', 'left')",0.0,-0.32132236935988684,-0.4523766481288354,0.0,0.999953727034002,4
"('red_busy', 'right')",0.0,0.0,-0.16785073022794866,2.4139365549947986,0.9289773579617518,3
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.28311333768608316,-0.7175430119964493,-0.7327741467070452,0.19991480452049182,0.9819030907641706,427
"('red_clear', 'left')",0.7099104161904134,-0.7459420552600974,-0.7796746386424962,0.1682508274537447,0.7468785306999581,324
"('red_clear', 'right')",0.6805101842600436,-0.19278786346994528,-0.30643581414850607,2.7353927549488524,0.9088932079559653,607
