"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,-0.254091854963586,0.7815916941397889,1
"('green_busy', 'left')",0.0,0.11892990638744626,0.0,0.0,0.7648487403084993,1
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.8170343084856971,2.790518649698422,0.34839890724824746,0.22912215758642276,0.1996580280066335,359
"('green_clear', 'left')",0.2132889118695643,0.31673974374080444,2.71929003285453,0.1830840038302403,0.2312795935357151,89
"('green_clear', 'right')",0.7401262558406112,0.28004254365864817,0.2874401858050327,2.249453649354977,0.08191756196346703,202
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.02528193925890059,-0.9,-0.9,0.2919541654453686,0.33934405045449706,5
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.0,-0.15805604069666523,-0.2134257120456099,2.805215540780136,0.2679334634344446,6
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.814761142279851,-0.3814522458460625,-0.3907817327182832,-0.34136249053762374,0.16206547578990602,526
"('red_clear', 'left')",0.07793159452702782,-0.4279652893385554,-0.8228910005397069,0.13779650634897955,0.04631573576346027,137
"('red_clear', 'right')",0.8213231327893596,-0.15878742696363782,-0.2091318822222072,2.833448648804711,0.035347019895144736,172
