"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.036784313464042456,0.0,0.0,0.754597520791386,1
"('green_busy', 'left')",0.008945665121337123,0.0,0.0,0.0,0.7511182006831834,1
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.0,4.186537461388541,-0.0048,-0.006364378846945334,0.007454006800209635,358
"('green_clear', 'left')",0.0006058408019800001,0.0,1.4215315980667773,-0.010105136517466678,0.01906717311904957,56
"('green_clear', 'right')",0.00079402,-0.00995,0.0,1.687342988775676,0.01657632282307387,75
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0,0.0,0.027933586032845233,0.0,0.14049325611315724,7
"('red_busy', 'left')",0.0,0.0,-0.00035255165808874555,0.0,0.42191906895680464,3
"('red_busy', 'right')",0.00023087081881465986,0.0,0.0,0.050208550469090826,0.4269098582617704,3
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",2.4881253113642154,-0.019898,0.004534896452097873,-0.005,0.004747736829036574,511
"('red_clear', 'left')",0.16709807191486206,-0.01,-0.029290985516420388,-0.0046,0.002611533151172402,97
"('red_clear', 'right')",0.010757920741404746,-0.01,-0.019143079258595253,1.477866234417144,0.01667226427987846,63
