"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0008779094492013538,0.0,0.0,0.0,0.7501371733376717,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.0,3.8893501727419366,-0.0046,-0.009172836845351886,0.007205314412068651,329
"('green_clear', 'left')",0.008926459612645965,0.004899334413432607,1.5996888895252872,0.0,0.015472552769178763,67
"('green_clear', 'right')",0.0,-0.007317709169125449,-0.005808771761764796,1.553463404701634,0.018668911358979114,66
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.05017740657186462,-0.019688506077209067,0.008835994630665867,0.005179279647127863,0.08244867147966964,9
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",2.3152716648291065,0.007892791949491875,-0.01,-0.008397365548081591,0.004500585860319357,514
"('red_clear', 'left')",0.2738364216717876,-0.0098,-0.0199,-0.00975,0.0031894612476545676,138
"('red_clear', 'right')",0.0021543569173019927,-0.019700000000000002,-0.019103999999999996,1.622597477640792,0.022148959965826966,68
