"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.02203706861002136,0.7774353962151694,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.07505239675896132,0.0,0.0,0.0,0.8396464291848744,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.5594526378790592,2.626851879124906,0.14162026931664104,-0.10337488867111164,0.10698721065201473,358
"('green_clear', 'left')",0.18051316227772618,-0.06952578851079495,2.549096755276751,0.026102865002853137,0.1486773516345324,117
"('green_clear', 'right')",0.329721404411921,0.002127370089673706,0.004054529657970388,2.5921288903162596,0.1254720426695509,114
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.2204661763010527,-0.2612501995330463,-0.1,-0.040181189506979534,0.33110715845109917,10
"('red_busy', 'left')",0.0,-0.1,0.0,0.012078575000340631,0.664226856569181,2
"('red_busy', 'right')",0.06495543500436345,0.0,-0.1,0.0,0.7276019817104984,2
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.3407249460632051,-0.5849953985458451,-0.46432676298463593,-0.0647174343961027,0.17413619136985525,505
"('red_clear', 'left')",0.2901782245480944,-0.38311823228717723,-0.40330124994444994,0.09492067366477838,0.1505737404667301,194
"('red_clear', 'right')",0.2256582301926801,-0.312646030599055,-0.22067671765860158,2.5425029389839495,0.14899090101774903,104
