"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",21.479460897894313,54.56287553787233,0.0,112.29436197093641,0.9999999999993854,3
"('green_busy', 'left')",0.0,0.0,0.0,11.424201718957587,0.9999996858514764,1
"('green_busy', 'right')",0.0,136.8647334403738,134.94650135119355,0.0,1.0,3
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",161.5461139844713,154.96492989294308,163.98205460223716,162.00672208354047,0.5436681891682131,289
"('green_clear', 'left')",163.65294906287696,160.2080038490388,168.2304417208958,158.97763954390243,0.6606023166658913,170
"('green_clear', 'right')",167.93682112951748,156.6077338077434,165.79367780588132,168.64598533491792,0.8178557939909706,666
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",127.86598414535284,0.0,0.0,0.0,0.9999997068876133,2
"('red_busy', 'left')",97.51252235876571,0.0,0.0,61.233632490473866,1.0,2
"('red_busy', 'right')",142.56133184740085,36.547619819308416,153.84671784851452,166.09463561471347,0.9276434548670273,15
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",159.35307908299623,160.12028560157756,158.44553145526095,164.6809432278231,0.7638949800599777,343
"('red_clear', 'left')",162.19279309554682,161.5063937311502,162.2310678972366,164.9709164926166,0.5299229178092801,242
"('red_clear', 'right')",164.9156621910921,164.9894182967175,155.4165042678604,163.43617767145196,0.5517276306924535,688
