"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",5.476279905642579e-05,0.0,0.0,0.0,0.7500085566873492,1
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.005050479529543203,2.0143622020174514,-0.4530435431676436,-0.42745302417029185,0.003773143622838045,349
"('green_clear', 'left')",3.13125e-05,-0.36494784436195726,2.013464520777143,-0.451292660518108,0.004036498831537611,71
"('green_clear', 'right')",0.0,-0.25,-0.37494806440050166,2.019936075869559,0.001023633450406765,67
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.01002653583357972,-0.7449436125104355,-0.7349230645103854,-0.24993539708869894,0.24958608896379308,7
"('red_busy', 'left')",0.010034186429176585,0.0,0.0,0.0,0.5640678210754586,2
"('red_busy', 'right')",0.005000293101276507,0.0,0.0,1.5000862762798457,0.5761364808808831,3
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.018585208068689185,-0.9224893314215932,-0.7499462723314188,-0.25,0.002749923578420938,451
"('red_clear', 'left')",0.0013300340831744696,0.0,-0.7424997088331584,-0.4375,0.0022958253387936607,125
"('red_clear', 'right')",0.0,-0.8613181933538828,-0.5,2.016376274602089,0.003060735126659689,72
