"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",0.0,0.0,0.0,-0.43181836554359015,0.8158798000754551,1
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.019976434153631893,2.0019860015643736,-0.4793529484756224,-0.47683764494311737,0.007545797347873334,341
"('green_clear', 'left')",0.01962164143328739,-0.43185762,2.0003818150364285,-0.47950198791702814,0.003713863559145315,56
"('green_clear', 'right')",0.0,-0.495,-0.49984920000000005,2.000200216023221,0.004031225634528947,63
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0,0.0,0.0,-0.49483652152327307,0.6208904211831251,2
"('red_busy', 'left')",0.0,-0.9718198362860668,-0.9,0.0,0.4769848187192661,4
"('red_busy', 'right')",0.0,0.0,-0.9719803634517401,0.0,0.6693324704636537,2
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.018022199117130145,-0.9806620698,-0.988039815253497,-0.4751836554924146,0.006406840795305069,546
"('red_clear', 'left')",0.018199909294030675,-0.9738,-0.98838,-0.4338,0.008684095873128198,101
"('red_clear', 'right')",0.019960717388704592,-0.9792376199999999,-0.9718358626112954,2.001982406399194,0.010064588245694329,75
