"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,-0.048043282371110795,0.7620015881635096,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.00218900702013764,2.009711403109388,-0.133302088105701,-0.095,0.0010563437967111148,348
"('green_clear', 'left')",0.0018542012991052332,-0.09425468070839335,2.0049542237530127,-0.09360209666648783,0.001097608453097046,63
"('green_clear', 'right')",0.0,-0.0493122,-0.049800000000000004,2.0088159983465763,0.00104369717872374,75
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.005558239247865887,-0.19,0.0,-0.049996637852152026,0.06963305535368901,10
"('red_busy', 'left')",0.0,-0.09799974202253334,0.0,0.0,0.7744218035946171,1
"('red_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.011030010549513419,-0.19,0.0,-0.09482000000000002,0.0010500278099508406,544
"('red_clear', 'left')",0.006869842694131394,-0.18962,0.0,-0.049800000000000004,0.0009662337849316613,81
"('red_clear', 'right')",0.0,-0.2689493645243687,-0.19,2.011020183563414,0.0011373730758848706,68
