"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",10.016006359352511,0.0,0.0,0.0,0.9999776614845245,1
"('green_busy', 'right')",0.0,11.176653213960828,0.0,0.0,0.9999930014977187,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",11.783973169776838,10.300892802193626,11.510516440767315,10.761679815318859,0.48357020615036617,346
"('green_clear', 'left')",10.644773267519238,10.014860993974263,12.919679815318858,10.309523734147634,0.4632069425696833,240
"('green_clear', 'right')",12.13297757257651,10.188303521974264,11.400646585367449,10.990518317021525,0.5780638845113099,465
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0,8.97649741983697,8.08499713315219,9.47649741983697,0.6841314975713836,5
"('red_busy', 'left')",0.0,0.0,-1.0,5.613037553200001,0.897328621117235,2
"('red_busy', 'right')",12.145844948869557,0.0,9.2196949170301,14.356119906513086,0.7965212046445187,8
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",9.189464796690583,7.990518317021525,7.300892802193626,10.144773267519238,0.39824741067148683,410
"('red_clear', 'left')",9.723214224659584,8.723214224659584,8.723214224659584,10.419679815318858,0.2755204627803227,289
"('red_clear', 'right')",12.010516440767315,11.010516440767315,10.690518317021526,12.210374894576837,0.39178671487295114,526
