"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,10.640199047707087,11.93191802681829,9.326435108147832,0.9999999968442724,3
"('green_busy', 'left')",9.697009302721376,0.0,0.0,0.0,0.9999999981109009,1
"('green_busy', 'right')",4.655180025958316,0.0,12.118433035437786,0.0,0.9793133292124766,3
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",10.248513563892127,12.010910031795165,11.170917690644144,11.797937380820523,0.6896158938192154,399
"('green_clear', 'left')",11.626654089073195,10.08826042950773,12.23880175914947,11.71269649043108,0.5593765149283998,273
"('green_clear', 'right')",12.04006873766035,11.14577242898626,11.457921831326525,14.308391487450361,0.532169170222213,467
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",10.185157664833104,8.00190931533918,0.0,0.0,0.9689674054277322,5
"('red_busy', 'left')",0.0,12.300993772072243,9.108900918130123,0.0,0.9800795282008256,6
"('red_busy', 'right')",14.199369749726651,11.436819907407415,9.370900332282597,0.0,0.782429682596971,13
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",10.915746631601545,9.283049963161677,9.088008195393659,9.274038477543064,0.6797484464261756,487
"('red_clear', 'left')",10.983401309693427,9.477731014288556,9.628682541624498,9.83131138664903,0.6845310102661949,310
"('red_clear', 'right')",12.60935020385615,12.816472855980827,11.15433485591449,14.64857919795747,0.5702730646391373,575
