"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",0.0,0.0,-0.396100726378912,0.0,0.8441519148044224,1
"('green_busy', 'right')",0.0,-0.25,0.0,0.0,0.8112296656009272,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.19824361973372753,2.128082020547728,-0.2872772923856327,-0.3065078376831588,0.05833752300988049,351
"('green_clear', 'left')",0.1321693847807821,-0.39943649534078085,2.0239555098254645,-0.2692217617184417,0.03751548603125757,93
"('green_clear', 'right')",0.16380699067196616,-0.4375,-0.2824508319876078,2.10576145853832,0.04881164087784415,84
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.1856956131504855,-0.6996204825448691,-0.3973646309407375,-0.26893794505019913,0.07545230345953814,13
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.17795658043022314,-0.8392178708947979,-0.9848694395897702,-0.29279891999266816,0.05192626093474385,547
"('red_clear', 'left')",0.1611363873525612,-0.8645959501288359,-0.8010061834310171,-0.29507097918896485,0.04985145284858573,140
"('red_clear', 'right')",0.0,-0.7634122507999443,-0.6705,2.178669819285025,0.05081904939108545,68
