"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,1.818018164092621,0.0,0.0,0.9871601127824452,1
"('green_busy', 'left')",0.0,-0.4499999999731027,0.0,0.0,0.8554747513069746,1
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.0,2.018057464923118,0.0,-0.47953841428620003,0.01124309523973755,307
"('green_clear', 'left')",0.02010956483136272,-0.43218,2.0183807351588055,-0.43199839803078,0.009702506405982924,73
"('green_clear', 'right')",0.020013479076599998,-0.4750217576073168,-0.9,2.0201998947739344,0.0008714028858768613,80
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0,0.0,-0.8999837646227213,-0.43181998013767525,0.8178552105583943,2
"('red_busy', 'left')",0.0,0.0,0.0,-0.4319998200936044,0.851747807949317,1
"('red_busy', 'right')",0.02001797711989504,-0.9,-0.9,0.0,0.3724227753758709,5
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.018005740619240047,-0.9997861198001436,-0.9999723029324008,-0.4978497520541087,0.010417325998306167,473
"('red_clear', 'left')",0.018203236350450014,-0.9718376578742463,-0.98838,-0.45,0.010805275899089124,120
"('red_clear', 'right')",0.018003273190121332,-0.8818347718791069,-0.98043084,2.001984135098681,0.015365943618673654,74
