"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",9.814801337166037,0.0,0.0,0.0,0.9999726830495576,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",8.770258281056863,9.51220425021658,9.085554389693646,8.802748003666773,0.4847267598794325,369
"('green_clear', 'left')",7.935954796862208,8.142616155899656,9.442997299361101,8.834677074951518,0.3294359551574289,212
"('green_clear', 'right')",10.827808628816367,9.297764604241284,9.09595191129135,12.157073317807543,0.3779882382166316,424
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",6.860009398652364,0.0,6.811947390191678,8.343562019056101,0.6107446889868334,6
"('red_busy', 'left')",0.0,0.0,8.745408566698446,8.791908659861175,0.7327941107515435,4
"('red_busy', 'right')",0.0,10.380591706221384,6.787579163818979,0.0,0.7057854248986919,5
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",6.6627379010904875,6.712824262010232,6.343894031247583,8.117551203847805,0.19201399136164504,433
"('red_clear', 'left')",7.391984981617628,8.251808968687968,6.430831558254294,6.933339853706333,0.34448980943798846,289
"('red_clear', 'right')",8.625250724953167,8.2763193435987,9.574724124929368,12.492239362564558,0.5218206391874896,498
