"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.7963434530327554,0.0,-0.802206878281885,0.0,0.9767429354074482,5
"('green_busy', 'left')",0.0,-0.24300416172399508,-0.3950076128394773,0.0,0.9602138348628287,2
"('green_busy', 'right')",0.0,0.0,0.0,2.6302076526044096,0.9999999999981115,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.8522276922939535,2.625936277302486,0.12726952972170225,0.10490303590982653,0.7693252790283946,362
"('green_clear', 'left')",0.7868984324056743,0.2881808589165106,2.625936277302486,0.2877462576749531,0.17936910754858357,211
"('green_clear', 'right')",0.8407589743131783,0.3355939225861714,-0.4694618232241486,2.6258208589165104,0.5317290598199913,407
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.6540614590163408,0.0,0.0,0.0,0.9992792399882018,1
"('red_busy', 'left')",0.08559088298939344,-0.9144091170106066,0.0,0.3354977161481568,0.6146219751023811,6
"('red_busy', 'right')",0.0,-0.14935068515555294,-1.0,0.0,0.6242483838527773,8
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.08606952972170227,-0.9091015675943257,-0.34367612269751413,0.2877462576749531,0.43322418884573305,467
"('red_clear', 'left')",0.7877462576749531,-0.38335068515555304,-0.3784975483704631,-0.2496676180304347,0.5607100466541735,248
"('red_clear', 'right')",0.8025299143772608,-0.14979642568682172,-0.16068692471276214,2.6563238773024858,0.6161401659465804,384
