"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,2.0,0.0,0.0,0.9999999989694232,1
"('green_busy', 'left')",0.0,0.0,0.0,-0.2777979797979998,0.9707371147667753,1
"('green_busy', 'right')",0.0,-0.27999999999999997,0.0,0.0,0.9713379120505656,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.2200020220222,2.002020002020202,-0.297979997979798,-0.29797977977799983,0.12222780819782364,358
"('green_clear', 'left')",0.22220202020000204,-0.4779999779979798,2.000020200020202,-0.297979997979798,0.2364407057002333,143
"('green_clear', 'right')",0.22020202202220004,-0.2777979797979998,-0.29779979799979794,2.202000202020202,0.27290440416326006,193
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.22022202020222023,-1.0,-0.9797979797999979,-0.29779799979777977,0.6518325930846326,11
"('red_busy', 'left')",0.020202020202000022,0.0,0.0,0.0,0.775166990143476,1
"('red_busy', 'right')",0.222222222200002,0.0,-0.7977997979997979,2.200000002200202,0.5994500401768561,7
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.20020200020202022,-0.9797999797979798,-0.797979997979798,-0.29799979779777996,0.3100024355623395,554
"('red_clear', 'left')",0.20200020220222,-0.997799997799798,-0.997799997799798,-0.2979999779979798,0.4182347230102679,197
"('red_clear', 'right')",0.220202202220002,-0.7799979799779979,-0.7797979797997799,2.2002020220222,0.1715098075130489,194
