"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,-0.3774042211338805,0.0,1.0,1
"('green_busy', 'left')",0.03631967118186211,0.0,0.0,0.28959959697854143,0.799906452020386,3
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.6560286237515852,2.1968085871254757,0.33904257613764266,-0.41095742386235734,0.6798931525051378,387
"('green_clear', 'left')",0.1828798790935624,-0.41396637990204926,2.836879879093562,0.33904257613764266,0.9817544424810015,287
"('green_clear', 'right')",0.8390425761376427,0.35709959697854143,-0.39828722715870724,2.7968085871254758,0.8311920489174592,481
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.18962968002302724,-0.9431110959930918,-0.2023299843260058,0.0,0.7554679967882133,10
"('red_busy', 'left')",0.0,-0.9139663799020492,-0.9139663799020492,-0.3933378113495397,0.8664867779851053,8
"('red_busy', 'right')",0.8550655706062071,0.0,-0.14493442939379286,2.8340618956245236,0.8094284275626458,5
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.05904257613764266,-0.3409574238623573,-0.9904004030214586,-0.41095742386235734,0.7787691570390367,504
"('red_clear', 'left')",0.1828798790935624,-0.8982872271587072,-0.8982872271587072,0.33904257613764266,0.8026105290741296,335
"('red_clear', 'right')",0.7968085871254755,-0.3409574238623573,-0.3439713762484148,2.0177127728412927,0.6501869423804898,534
