"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.026254002566727906,0.0,0.0,0.9662392571588697,1
"('green_busy', 'left')",0.0,0.0,-0.01812527416687861,0.0,0.7480146169945167,2
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.0868225923549432,2.188501973336113,-0.0701930547302993,-0.127009270160945,0.14026896363696453,391
"('green_clear', 'left')",0.023108679114503577,-0.05765365044690102,1.2782084105518041,-0.05053534774526986,0.5024993353997165,139
"('green_clear', 'right')",0.026934838476728725,-0.04466242828943729,-0.06158631283907896,1.3468756746746684,0.4071302149664931,144
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0011189503793775169,-0.01,-0.007063832083463681,-0.009941465357972053,0.16562443580917752,9
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.0,-0.009871661286004385,0.0,0.06768138764969998,0.8080403207368,4
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.2486575380298643,-0.0773919359075007,-0.07805167946847351,-0.050607210055191976,0.13651907035967817,544
"('red_clear', 'left')",0.07924400876350875,-0.04890818154888254,-0.019677066446585095,-0.017709813273757175,0.07207540135259417,205
"('red_clear', 'right')",0.05074254332860425,-0.17690146950550387,-0.13076743408362387,1.5357627098916988,0.45233633984589555,182
