"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,10.5537443202225,0.0,0.9999990674372972,1
"('green_busy', 'left')",0.0,0.0,0.0,10.072490934967016,0.9999982980982456,1
"('green_busy', 'right')",9.598344853144903,0.0,8.736888794949353,0.0,0.9962398811787649,3
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",9.44741441137895,9.765199731311702,10.148117615617954,10.089725446006103,0.4830725845306062,406
"('green_clear', 'left')",9.834367357590217,8.747314829670664,10.065031472375333,9.889591110739664,0.2915764821103766,253
"('green_clear', 'right')",11.157864121051631,9.714869091604621,10.14903868671166,13.656075409942266,0.6237627272096379,438
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",8.43833817112887,0.0,7.3260509078287175,9.918320219520428,0.8288099404294459,5
"('red_busy', 'left')",11.536965439246332,8.44494200578953,10.756947138788293,11.010530786602688,0.8013067418090886,6
"('red_busy', 'right')",10.739761529840088,9.48319745509992,11.527592440271796,11.488372094300548,0.5147763005810623,14
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",9.16264911150034,7.897809734419662,6.656077251007478,8.06413255546864,0.40445522392449407,422
"('red_clear', 'left')",9.186019822920153,8.504438811392259,8.604504365164296,9.66100615193361,0.29049712320298915,278
"('red_clear', 'right')",12.146927797401077,11.42062621836663,9.552286749503438,13.85759160800703,0.5032348846700521,494
