"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,-0.008594131716193354,0.0,0.752148480034375,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.0021733763102480055,2.022781535557477,-0.00498,0.0,0.0005115387087450299,369
"('green_clear', 'left')",5.9664990155695774e-05,-0.0148305,0.8476731630204212,-0.00973854650141957,0.013120001630756658,63
"('green_clear', 'right')",0.0,0.0,-0.014651250400266814,0.837013584459357,0.013503506799004125,54
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.005954836960266024,0.0,-0.01,0.0,0.057528224115847224,10
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.08019704173484234,-0.01985264490920978,0.0,0.0,0.0009152696736631087,546
"('red_clear', 'left')",0.011919258797441988,-0.0199,-0.0199,-0.00975834650141957,0.00036391546772444937,105
"('red_clear', 'right')",0.00026519959617303133,-0.01980135754383519,-0.0099602,0.9814362126899782,0.011486620131181782,69
