"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.34389603703299915,1.3310351710077708,0.0,0.1549574968182123,0.6557107171816737,3
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.45951963391303113,2.5925150447491707,0.30207382526327375,0.24222968095058814,0.18608412707349875,367
"('green_clear', 'left')",0.5931207320406764,-0.25828718709484577,2.511101860688063,0.19012630689678325,0.17602217702483908,96
"('green_clear', 'right')",0.702426862884937,0.2794252106011411,-0.17735952949324513,2.322313959622493,0.17594487525602148,124
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.46630430022693864,-0.15855627515589393,-0.1374006329912521,0.0,0.3782589267118538,5
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.3868921527975607,0.0,0.0,0.0,0.8421694729592464,1
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.5607780910806255,-0.8136019690530444,-0.9180209540113218,0.12454196990774881,0.16224221438911116,610
"('red_clear', 'left')",0.09228672206287097,-0.4045458008919792,-0.5138122997568422,0.26360027857868473,0.07350480500316908,152
"('red_clear', 'right')",0.6746095338117014,-0.24483552802210087,-0.301852732773651,2.7931991040028357,0.0559796878054995,129
