"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'left')",0.0,0.12788483718856133,0.0,0.0,0.7699395626590183,1
"('green_busy', 'right')",0.0,0.332337940631532,0.0,0.0,0.6081530997648761,2
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.8472073630257935,2.232530460113755,0.18488125471423314,0.2940189357058535,0.19756583264891314,366
"('green_clear', 'left')",0.6358613329232055,-0.41269201019435475,2.6663971649518468,0.28563187412695545,0.1361005729989855,94
"('green_clear', 'right')",0.7916096595212927,0.23928807988034384,0.1399276621829372,2.24849628268125,0.23515406605672826,207
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0802093030867983,-0.3006052921483975,-0.3552234451749845,-0.2558269336572885,0.29531918756909803,7
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.6213681012537232,-0.8439667744495783,0.0,0.0,0.5364025206365337,4
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.6280492295553005,-0.7565194523729045,-0.7453426901453443,0.28243879960656265,0.19599457149516514,512
"('red_clear', 'left')",0.041741833313641855,-0.9875843197154524,-0.36044776528044054,0.12528509363189777,0.049912524495279956,108
"('red_clear', 'right')",0.6815706163987191,-0.16264865331564216,-0.16582199492521918,2.6828325735405736,0.09844124551602731,214
