"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.10433816288517131,1.1019473026053204,0.0,0.0,0.9999889676088447,2
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.18674796869023333,2.0345609040487207,-0.2821266060062797,-0.30667957981886984,0.5852124313624193,418
"('green_clear', 'left')",0.15134221837790107,-0.3066710133336364,2.1240997244385786,-0.28223058286977304,0.8508515393427135,287
"('green_clear', 'right')",0.2207724793127948,-0.4031760767357413,-0.30927202381975427,2.1528019665776625,0.840674745161873,343
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.10958115994278549,0.0,-0.39732069101600476,-0.36600158423119283,0.9999909707574401,4
"('red_busy', 'left')",0.10846581011894586,-0.39628799632702705,-0.875,-0.21099262120911233,0.7616228676463088,9
"('red_busy', 'right')",0.0,-0.6394677794564306,-0.6952379507915245,0.0,0.6718745615087511,6
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.11380557676443706,-0.9932343743547343,-0.9629865316069756,-0.3251223473076158,0.7774277655575845,535
"('red_clear', 'left')",0.1065079810800251,-0.9667396380512117,-0.9619876984669672,-0.2877850677691902,0.6104902748933132,414
"('red_clear', 'right')",0.2185711464886983,-0.7810967183092904,-0.7835614103166249,2.213771837847337,0.18857067782295894,404
