"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.020001639084780726,0.0,0.0,0.7531250933167364,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.0005780145286263749,2.201062593313221,0.0,-0.014850499999999999,0.0010509861811359093,328
"('green_clear', 'left')",0.0,-0.005,0.9665485101756522,-0.014500104106819938,0.00857687220466649,64
"('green_clear', 'right')",0.0,-0.00494,-0.005,0.9264829209328638,0.009344062238084924,57
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.019936880417110135,0.0,-0.007455228709772121,-0.004961579124265746,0.10259841929258058,8
"('red_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.29112882133628065,0.0,-0.01,-0.005,0.0017760121159759773,557
"('red_clear', 'left')",0.033896673239053765,-0.0199,-0.01,-0.009831794,0.0008647115957031975,88
"('red_clear', 'right')",0.0004126183778778,0.0,0.0,1.0525850971203012,0.008775985646030198,67
