"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,11.717714448323346,0.0,0.0,1.0,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,11.80593588997296,0.0,0.0,1.0,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",11.36981067912949,12.705733108126147,11.307158990689496,10.463028530415512,0.934535550078079,323
"('green_clear', 'left')",13.776386695625492,10.268838754067108,12.685627723301604,12.226139387536572,0.9580614322127132,345
"('green_clear', 'right')",12.122011453552432,13.271620675548597,13.263647540753558,15.446055530636299,0.9979306260703705,494
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.0,-0.9,9.618141915753792,8.337701723226758,1.0,4
"('red_busy', 'left')",3.212813878482551,11.099325152207406,0.0,0.0,0.9999999999999941,3
"('red_busy', 'right')",10.899885038916135,11.177392907190992,12.863149742322275,14.015383346585113,1.0,11
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",11.447654591205316,9.72932869523268,9.669550957945424,11.785563604558662,0.9998702166355204,389
"('red_clear', 'left')",11.18154118615549,11.236048362639172,9.755795353072221,11.887128404849014,0.9991730730260471,364
"('red_clear', 'right')",12.639357066484019,12.486132850312051,12.355733840969641,14.049212467358055,0.9945743097200584,568
