"('Intersection', 'Waypoint')",None,forward,left,right,E(s),Hit(s)
"('green_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'forward')",0.0,0.0,-0.7777779997797778,0.0,0.8426005122756389,1
"('green_busy', 'left')",0.0,0.0,0.0,0.0,1.0,0
"('green_busy', 'right')",0.0,0.0,0.0,2.202202020202222,0.9502235394056079,1
"('green_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('green_clear', 'forward')",0.22020202020202204,2.22022202020202,-0.279798,-0.2779797797779777,0.050470672662431104,330
"('green_clear', 'left')",0.20202,-0.2779797979797778,2.202220202020202,-0.277979797979798,0.07704801773468557,75
"('green_clear', 'right')",0.20202222202220202,-0.29797979797979796,-0.2979798,2.0202022020220203,0.042048369755890935,66
"('red_busy', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_busy', 'forward')",0.2202202022020202,-0.7979779797979798,-0.7778,-0.479797979779798,0.15879176690812757,9
"('red_busy', 'left')",0.0,0.0,-1.0,0.0,0.8655292893150024,1
"('red_busy', 'right')",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', None)",0.0,0.0,0.0,0.0,1.0,0
"('red_clear', 'forward')",0.20202020220202024,-0.7979797779997798,-0.9977797979797978,-0.48,0.07326909576292126,520
"('red_clear', 'left')",0.20202022222200022,-0.777977777797798,-0.9999977977777977,-0.27799999999999997,0.05426404353050228,121
"('red_clear', 'right')",0.22022020202222203,-0.797977797979798,-0.7979779797979798,2.222022202020202,0.032881604424151015,88
