deadline,distance,steps,rewards,penalties
25,5,25,-5.0,-13.0
25,5,7,13.0,-3.0
30,6,19,23.5,-0.5
35,7,21,24.5,-1.5
25,5,14,18.0,-2.0
35,7,18,24.0,0
35,7,17,28.0,0
30,6,17,22.0,0
40,8,18,30.0,0
45,9,31,27.0,-1.0
25,5,12,20.0,0
20,4,9,18.0,0
20,4,7,18.0,0
25,5,14,20.0,0
40,8,12,26.0,0
25,5,12,20.0,0
25,5,21,23.5,-2.5
20,4,11,19.5,-0.5
40,8,18,26.0,0
25,5,5,20.0,0
25,5,11,20.0,0
40,8,25,24.0,-2.0
25,5,12,20.0,0
20,4,7,18.0,0
40,8,11,26.0,0
25,5,16,20.0,0
25,5,12,19.0,-1.0
30,6,11,26.0,0
35,7,15,24.0,0
50,10,16,30.0,0
25,5,9,20.0,0
45,9,23,32.0,0
25,5,11,20.0,0
25,5,8,20.0,0
35,7,3,16.0,0
25,5,7,20.0,0
25,5,6,20.0,0
20,4,10,17.0,-1.0
25,5,8,20.0,0
20,4,10,18.0,0
25,5,13,20.0,0
30,6,11,22.0,0
20,4,13,22.0,0
20,4,12,18.0,0
30,6,7,18.0,0
50,10,26,30.0,0
25,5,8,24.0,0
25,5,16,20.0,0
30,6,18,22.0,0
30,6,10,22.0,0
50,10,8,22.0,0
20,4,12,22.0,0
30,6,21,30.0,0
30,6,22,22.0,0
35,7,15,24.0,0
35,7,15,27.0,-1.0
20,4,4,18.0,0
20,4,5,18.0,0
40,8,16,30.0,0
25,5,7,20.0,0
25,5,8,20.0,0
40,8,9,26.0,0
25,5,10,20.0,0
45,9,16,28.0,0
45,9,21,24.0,0
25,5,13,20.0,0
20,4,11,18.0,0
20,4,8,22.0,0
25,5,18,20.0,0
45,9,26,28.0,0
35,7,16,24.0,0
35,7,17,24.0,0
25,5,10,20.0,0
20,4,4,18.0,0
25,5,10,20.0,0
25,5,7,20.0,0
20,4,12,18.0,0
20,4,14,19.5,-0.5
20,4,11,18.0,0
30,6,14,22.0,0
25,5,25,8.0,0
35,7,21,24.0,0
60,12,23,34.0,0
20,4,6,18.0,0
30,6,9,22.0,0
20,4,4,18.0,0
40,8,23,26.0,0
35,7,11,24.0,0
35,7,13,24.0,0
40,8,16,26.0,0
45,9,26,28.0,0
45,9,23,28.0,0
40,8,17,26.0,0
35,7,22,28.0,0
25,5,16,24.0,0
20,4,10,18.0,0
40,8,26,34.0,0
20,4,13,18.0,0
25,5,13,20.0,0
20,4,10,18.0,0
