deadline,distance,steps,rewards,penalties
35,7,35,6.0,-16.0
25,5,6,17.5,-0.5
35,7,15,15.0,-5.0
25,5,25,9.5,-6.5
35,7,32,18.5,-11.5
20,4,20,11.5,-6.5
30,6,30,19.0,-7.0
20,4,20,8.0,-6.0
20,4,20,-1.5,-9.5
30,6,19,9.0,-9.0
35,7,35,14.5,-7.5
25,5,25,2.0,-8.0
35,7,30,22.5,-7.0
20,4,10,21.0,-1.0
30,6,12,19.0,-3.0
30,6,10,10.0,-4.0
25,5,25,7.5,-10.5
45,9,45,21.0,-15.0
25,5,25,7.5,-8.5
30,6,30,21.0,-5.0
35,7,19,29.0,-3.0
30,6,30,13.0,-9.0
25,5,25,11.0,-7.0
35,7,15,27.5,-2.5
25,5,25,12.0,-8.0
20,4,20,20.0,-6.0
20,4,15,15.5,-4.5
20,4,20,13.0,-5.0
30,6,15,22.0,-4.0
40,8,14,25.5,-2.5
30,6,2,11.5,-0.5
25,5,25,13.5,-6.5
25,5,25,7.0,-9.0
20,4,8,23.5,-0.5
25,5,25,18.0,-6.0
50,10,33,31.5,-8.5
25,5,25,12.0,-8.0
20,4,7,17.0,-1.0
20,4,15,29.5,-2.5
20,4,20,8.5,-5.5
40,8,26,28.0,-6.0
25,5,14,27.5,-2.5
30,6,30,16.0,-8.0
25,5,25,18.5,-5.5
20,4,18,27.5,-4.5
20,4,20,8.0,-6.0
20,4,5,14.5,-1.5
30,6,12,24.0,-2.0
25,5,23,32.0,-4.0
25,5,25,3.0,-9.0
25,5,14,17.0,-3.0
25,5,25,15.0,-5.0
50,10,20,27.0,-3.0
35,7,35,17.5,-12.5
20,4,13,17.5,-2.5
25,5,7,10.5,-3.5
20,4,20,4.5,-7.5
20,4,20,1.0,-7.0
20,4,20,5.0,-9.0
20,4,4,18.0,0
20,4,16,18.0,-4.0
20,4,20,32.5,-3.5
35,7,6,11.5,-2.5
25,5,16,15.0,-5.0
30,6,30,15.0,-9.0
40,8,40,19.5,-12.5
35,7,35,38.0,-8.0
25,5,25,14.0,-8.0
30,6,11,20.0,-2.0
20,4,20,12.5,-7.5
35,7,1,9.5,0
25,5,25,11.0,-7.0
35,7,15,28.5,-1.5
30,6,14,27.5,-0.5
20,4,20,4.5,-5.5
35,7,35,22.5,-7.5
30,6,14,21.5,-2.5
25,5,25,14.0,-6.0
25,5,25,17.0,-5.0
20,4,18,17.0,-5.0
35,7,1,9.5,0
40,8,40,23.0,-11.0
55,11,33,17.0,-11.0
25,5,25,35.0,-5.0
35,7,35,22.0,-10.0
20,4,17,17.0,-5.0
30,6,30,13.0,-9.0
20,4,20,12.0,-4.0
50,10,50,14.5,-17.5
45,9,45,18.5,-15.5
30,6,30,16.0,-8.0
30,6,24,28.5,-7.5
35,7,35,17.0,-13.0
25,5,3,16.0,0
55,11,55,22.0,-20.0
45,9,45,47.5,-6.5
20,4,19,22.5,-5.5
40,8,10,22.5,-1.5
45,9,22,32.0,-4.0
35,7,16,19.0,-5.0
