deadline,distance,steps,rewards,penalties
20,4,20,-0.5,-8.5
25,5,25,1.0,-11.0
30,6,30,3.0,-13.0
20,4,20,1.5,-6.5
25,5,25,11.5,-6.5
25,5,25,0.0,-8.0
25,5,25,-0.5,-10.5
30,6,30,-1.5,-11.5
25,5,18,10.5,-7.0
20,4,20,5.0,-7.0
45,9,45,17.0,-11.0
35,7,35,-2.0,-14.0
30,6,30,3.0,-11.0
20,4,4,15.5,-0.5
25,5,4,13.5,-0.5
25,5,6,17.5,-0.5
20,4,20,1.0,-5.0
30,6,29,19.5,-8.5
40,8,40,8.0,-14.0
20,4,20,-5.0,-9.0
30,6,21,12.0,-10.0
30,6,30,0.0,-12.0
30,6,30,-7.0,-19.0
25,5,19,20.5,-5.5
25,5,25,2.0,-10.0
20,4,20,-1.0,-7.0
25,5,25,12.0,-6.0
25,5,25,-8.0,-12.0
20,4,20,-2.5,-8.5
25,5,25,-4.0,-12.0
30,6,30,9.0,-9.0
20,4,20,5.5,-4.5
20,4,20,8.0,-6.0
20,4,20,5.0,-7.0
50,10,50,7.0,-15.0
20,4,20,3.0,-5.0
20,4,20,-1.5,-7.5
30,6,30,-0.5,-12.5
40,8,40,-12.5,-20.5
20,4,19,12.5,-7.5
20,4,20,7.0,-5.0
35,7,35,6.0,-10.0
25,5,25,5.0,-11.0
40,8,40,-1.5,-15.5
40,8,40,-3.0,-17.0
25,5,16,16.5,-5.5
25,5,14,18.5,-3.5
40,8,40,-3.5,-19.5
20,4,20,-5.5,-9.5
20,4,20,4.0,-8.0
45,9,45,12.0,-14.0
35,7,35,-1.0,-13.0
30,6,18,18.5,-5.5
40,8,40,-12.0,-20.0
30,6,30,9.5,-8.5
25,5,6,14.0,-2.0
20,4,20,3.5,-6.5
20,4,20,-0.5,-6.5
35,7,35,1.5,-12.5
20,4,20,3.5,-6.5
25,5,21,10.0,-10.0
30,6,30,4.0,-12.0
25,5,7,19.0,-1.0
30,6,30,5.0,-9.0
30,6,30,11.5,-8.5
35,7,8,14.0,-2.0
25,5,25,8.5,-7.5
20,4,20,5.0,-7.0
45,9,40,12.0,-16.0
30,6,30,4.5,-13.5
35,7,35,4.0,-14.0
20,4,12,15.0,-3.0
35,7,35,22.5,-11.5
30,6,17,22.5,-5.5
30,6,30,-5.5,-15.5
40,8,40,6.0,-14.0
20,4,20,1.0,-7.0
40,8,20,21.0,-5.0
40,8,37,12.5,-15.5
25,5,25,3.5,-8.5
35,7,35,-3.5,-17.5
20,4,20,10.0,-4.0
35,7,35,1.5,-14.5
25,5,25,16.0,-6.0
25,5,21,16.0,-8.0
40,8,40,0.5,-13.5
20,4,20,11.0,-5.0
50,10,8,18.5,-1.5
30,6,30,-8.5,-14.5
20,4,20,7.0,-5.0
20,4,20,7.5,-4.5
45,9,45,9.0,-17.0
40,8,40,-12.0,-18.0
20,4,20,4.5,-7.5
30,6,10,14.0,-4.0
30,6,30,2.5,-9.5
30,6,30,7.0,-9.0
30,6,30,-2.0,-14.0
40,8,40,5.0,-17.0
35,7,17,14.0,-6.0
