deadline,distance,steps,rewards,penalties
25,5,25,-2.5,-8.5
35,7,35,1.5,-14.5
30,6,19,7.0,-7.0
45,9,45,-2.5,-2.5
25,5,25,2.0,-4.0
30,6,30,-0.5,-0.5
20,4,20,-5.0,-7.0
30,6,30,3.0,-5.0
30,6,30,-3.5,-5.5
30,6,30,4.0,-2.0
20,4,20,0.0,0
20,4,20,-1.0,-5.0
30,6,30,-0.5,-0.5
30,6,30,1.5,-2.5
20,4,11,12.0,-2.0
35,7,35,-3.5,-7.5
20,4,20,0.0,-6.0
45,9,45,-2.5,-14.5
30,6,2,11.5,0
40,8,30,9.0,-13.0
25,5,25,-4.0,-8.0
35,7,35,4.0,-14.0
25,5,25,-3.0,-9.0
30,6,30,0.5,-11.5
20,4,20,5.0,-7.0
30,6,30,-4.0,-14.0
60,12,60,-2.5,-14.5
50,10,50,16.0,-14.0
30,6,22,31.0,-3.0
30,6,30,9.0,-7.0
40,8,40,-2.0,-12.0
30,6,25,15.5,-8.5
25,5,25,-2.0,-12.0
40,8,40,0.0,-16.0
25,5,11,10.0,-6.0
35,7,26,9.5,-12.5
30,6,30,1.5,-10.5
35,7,35,-1.0,-13.0
40,8,40,0.0,-14.0
40,8,40,6.5,-11.5
25,5,25,1.0,-11.0
20,4,12,17.5,-2.5
35,7,35,-2.5,-12.5
20,4,20,-2.5,-6.5
25,5,25,-6.0,-6.0
20,4,20,1.5,-6.5
40,8,40,3.5,-16.5
35,7,35,-8.0,-16.0
35,7,35,-2.0,-12.0
25,5,25,-9.0,-13.0
35,7,35,4.0,-10.0
20,4,20,-1.0,-5.0
25,5,25,-4.0,-10.0
20,4,20,3.5,-4.5
30,6,30,1.0,-11.0
45,9,45,18.0,-14.0
20,4,20,-0.5,-8.5
40,8,40,-1.5,-13.5
40,8,40,3.5,-12.5
20,4,18,2.5,-9.5
35,7,35,-5.0,-15.0
50,10,50,4.5,-13.5
35,7,35,13.5,-6.5
45,9,36,7.0,-17.0
20,4,20,-9.0,-11.0
20,4,20,-3.0,-7.0
30,6,28,20.5,-7.5
40,8,6,10.5,-1.5
40,8,40,-6.5,-14.5
20,4,20,-5.5,-5.5
25,5,25,6.0,-8.0
20,4,13,6.0,-8.0
30,6,30,-1.0,-11.0
30,6,30,2.0,-14.0
35,7,35,2.0,-14.0
35,7,35,8.0,-10.0
20,4,20,-2.0,-8.0
25,5,21,16.0,-4.0
35,7,22,7.0,-9.0
25,5,25,-1.0,-11.0
40,8,33,9.5,-14.5
25,5,25,2.0,-10.0
25,5,25,2.5,-7.5
40,8,9,7.5,-4.0
35,7,12,20.5,-1.5
20,4,20,-2.0,-10.0
25,5,25,4.0,-8.0
45,9,45,-4.5,-20.5
20,4,20,-5.5,-9.5
45,9,24,6.0,-10.0
20,4,20,-3.0,-9.0
20,4,20,1.5,-8.5
25,5,25,-3.5,-11.5
30,6,30,5.5,-8.5
25,5,25,-6.5,-10.5
20,4,20,-3.5,-5.5
30,6,30,14.0,-4.0
25,5,13,9.0,-3.0
25,5,25,3.5,-6.5
35,7,15,14.0,-1.5
