deadline,distance,steps,rewards,penalties
35,7,35,7.5,-10.5
25,5,9,20.0,0
30,6,11,21.0,-1.0
30,6,16,27.5,-0.5
30,6,29,32.0,-2.0
20,4,9,18.0,0
40,8,23,26.0,0
25,5,10,18.0,-2.0
30,6,17,26.0,0
50,10,16,30.0,0
40,8,21,26.0,0
20,4,5,18.0,0
20,4,17,19.5,-0.5
40,8,18,26.0,0
30,6,16,22.0,0
20,4,8,18.0,0
30,6,26,22.0,0
20,4,9,19.5,-0.5
25,5,12,24.0,0
20,4,4,18.0,0
20,4,10,18.0,0
20,4,7,22.0,0
20,4,10,18.0,0
25,5,10,20.0,0
60,12,15,26.0,0
25,5,13,20.0,0
25,5,25,25.5,-0.5
20,4,10,18.0,0
40,8,12,25.0,-1.0
30,6,16,22.0,0
20,4,12,18.0,0
20,4,6,22.0,0
30,6,12,22.0,0
35,7,17,24.0,0
35,7,16,24.0,0
40,8,17,26.0,0
30,6,13,22.0,0
35,7,11,24.0,0
45,9,12,28.0,0
40,8,17,26.0,0
35,7,12,24.0,0
25,5,10,20.0,0
45,9,19,28.0,0
25,5,10,20.0,0
25,5,13,20.0,0
25,5,8,20.0,0
25,5,7,24.0,0
35,7,14,24.0,0
20,4,10,22.0,0
20,4,10,18.0,0
25,5,9,20.0,0
30,6,7,22.0,0
25,5,6,20.0,0
25,5,10,20.0,0
25,5,13,20.0,0
30,6,19,22.0,0
20,4,9,18.0,0
40,8,20,26.0,0
25,5,14,17.5,-0.5
35,7,12,24.0,0
30,6,8,22.0,0
35,7,9,24.0,0
50,10,25,30.0,0
20,4,6,18.0,0
20,4,10,18.0,0
45,9,16,28.0,0
35,7,8,24.0,0
25,5,14,20.0,0
30,6,10,22.0,0
25,5,13,20.0,0
30,6,12,26.0,0
30,6,8,22.0,0
20,4,4,18.0,0
20,4,6,18.0,0
35,7,21,28.0,0
45,9,18,28.0,0
30,6,10,22.0,0
25,5,10,24.0,0
25,5,9,20.0,0
35,7,14,24.0,0
25,5,9,20.0,0
35,7,10,24.0,0
20,4,8,18.0,0
20,4,11,18.0,0
20,4,13,18.0,0
20,4,13,18.0,0
40,8,19,30.0,0
20,4,16,18.0,0
35,7,11,24.0,0
25,5,10,24.0,0
35,7,11,24.0,0
30,6,13,22.0,0
30,6,13,26.0,0
20,4,12,17.0,-1.0
35,7,19,24.0,0
25,5,10,20.0,0
40,8,20,26.0,0
35,7,14,24.0,0
35,7,13,24.0,0
30,6,11,22.0,0
