deadline,distance,steps,rewards,penalties
25,5,2,8.5,-1.0
20,4,20,-3.0,-9.0
30,6,20,22.0,-4.0
50,10,13,14.5,-1.5
20,4,15,25.0,-1.0
20,4,13,13.5,-2.5
30,6,8,22.0,0
30,6,14,25.0,-1.0
20,4,7,19.5,-0.5
25,5,7,24.0,0
25,5,13,22.0,-2.0
35,7,16,25.5,-0.5
25,5,12,20.0,0
25,5,9,20.0,0
35,7,15,24.0,0
20,4,13,18.0,0
35,7,21,24.0,0
20,4,8,18.0,0
25,5,11,24.0,0
25,5,18,23.0,-1.0
35,7,16,24.0,0
20,4,6,18.0,0
20,4,12,18.0,0
35,7,26,23.0,-1.0
20,4,11,18.0,0
20,4,7,18.0,0
30,6,18,25.0,-1.0
30,6,22,22.0,0
30,6,15,22.0,0
35,7,12,24.0,0
45,9,17,28.0,0
35,7,23,29.5,-0.5
35,7,21,24.0,0
30,6,16,21.0,-1.0
50,10,22,30.0,0
40,8,13,22.0,0
30,6,12,21.0,-1.0
45,9,22,28.0,0
20,4,18,18.0,0
40,8,13,26.0,0
20,4,6,18.0,0
30,6,11,22.0,0
45,9,19,28.0,0
45,9,21,27.0,-1.0
35,7,9,21.5,-0.5
30,6,10,22.0,0
35,7,29,24.0,0
35,7,12,24.0,0
25,5,8,24.0,0
25,5,5,20.0,0
20,4,6,18.0,0
20,4,13,21.5,-2.5
35,7,16,24.0,0
30,6,17,26.0,0
30,6,20,22.0,0
40,8,22,33.0,-1.0
50,10,25,25.0,-1.0
30,6,13,22.0,0
20,4,11,22.0,0
30,6,13,22.0,0
20,4,6,18.0,0
20,4,11,18.0,0
20,4,6,22.0,0
30,6,13,22.0,0
25,5,11,20.0,0
30,6,13,22.0,0
25,5,11,19.0,-1.0
25,5,12,23.0,-1.0
30,6,13,21.0,-1.0
45,9,26,28.0,0
30,6,9,22.0,0
20,4,6,18.0,0
25,5,10,20.0,0
30,6,13,22.0,0
20,4,10,17.0,-1.0
40,8,10,26.0,0
20,4,10,18.0,0
20,4,20,15.5,-0.5
20,4,16,34.0,0
25,5,9,20.0,0
25,5,13,20.0,0
20,4,6,18.0,0
25,5,11,24.0,0
50,10,15,30.0,0
40,8,4,18.0,0
20,4,13,18.0,0
20,4,9,17.0,-1.0
30,6,17,22.0,0
50,10,23,30.0,0
25,5,6,20.0,0
25,5,17,20.0,0
35,7,21,27.0,-1.0
40,8,13,25.0,-1.0
45,9,22,28.0,0
40,8,21,26.5,-1.5
30,6,21,22.0,0
35,7,21,26.0,-2.0
25,5,6,20.0,0
20,4,4,18.0,0
40,8,26,26.0,0
