deadline,distance,steps,rewards,penalties
20,4,18,20.5,-3.5
20,4,20,3.5,-10.5
35,7,35,21.5,-2.5
20,4,16,13.0,-5.0
35,7,35,13.5,-6.5
35,7,31,34.0,-6.0
20,4,11,15.0,-3.0
30,6,30,13.5,-8.5
20,4,10,16.0,-2.0
40,8,7,12.0,-2.0
25,5,22,25.0,-3.0
25,5,25,22.0,-6.0
30,6,30,15.0,-7.0
30,6,7,15.5,-0.5
25,5,25,11.0,-7.0
20,4,20,10.5,-3.5
20,4,20,9.0,-5.0
25,5,25,11.0,-7.0
25,5,25,6.0,-8.0
40,8,40,17.0,-9.0
50,10,50,8.5,-13.5
35,7,33,22.0,-6.0
30,6,30,10.5,-7.5
30,6,11,15.0,-3.0
25,5,25,9.0,-7.0
40,8,34,24.5,-7.5
30,6,27,14.0,-8.0
35,7,35,5.0,-11.0
25,5,25,3.0,-7.0
25,5,25,15.0,-5.0
20,4,20,8.5,-7.5
20,4,20,4.0,-6.0
35,7,35,5.0,-13.0
25,5,10,22.0,-2.0
30,6,30,12.5,-7.5
20,4,20,8.5,-5.5
20,4,20,10.0,-4.0
45,9,23,17.5,-8.5
20,4,20,2.0,-8.0
45,9,38,17.5,-12.5
25,5,25,11.5,-6.5
20,4,20,9.0,-7.0
25,5,25,2.5,-7.5
25,5,25,9.5,-8.5
20,4,13,16.0,-2.0
20,4,20,0.0,-8.0
25,5,25,7.5,-6.5
20,4,19,22.0,-4.0
30,6,30,18.0,-6.0
35,7,35,16.5,-5.5
30,6,19,18.0,-3.5
20,4,20,-5.5,-7.5
45,9,45,10.0,-10.0
50,10,50,9.5,-12.5
25,5,1,9.5,0
35,7,35,1.5,-12.5
35,7,9,18.0,-2.0
20,4,20,6.5,-3.5
35,7,35,6.5,-11.5
25,5,25,-0.5,-8.5
35,7,20,20.5,-5.0
20,4,20,3.0,-5.0
45,9,45,-1.0,-17.0
35,7,35,19.0,-9.0
40,8,40,6.0,-14.0
20,4,20,11.5,-2.5
40,8,40,6.0,-12.0
25,5,25,1.0,-11.0
25,5,25,6.0,-8.0
25,5,25,13.0,-7.0
20,4,20,4.5,-5.5
20,4,16,16.5,-3.5
45,9,17,11.0,-5.0
20,4,5,18.0,0
50,10,44,32.0,-10.0
30,6,30,9.0,-9.0
20,4,18,16.0,-2.0
40,8,40,-6.5,-16.5
20,4,20,5.5,-6.5
25,5,25,2.0,-8.0
45,9,45,7.0,-17.0
25,5,19,18.5,-7.5
25,5,3,16.0,0
25,5,25,12.5,-7.5
20,4,20,-0.5,-8.5
30,6,30,15.5,-10.5
35,7,35,9.0,-11.0
20,4,20,-0.5,-6.5
45,9,26,30.0,-6.0
40,8,40,14.5,-11.5
35,7,31,31.0,-9.0
30,6,30,1.0,-9.0
20,4,20,1.5,-6.5
50,10,50,11.0,-17.0
25,5,25,14.5,-7.5
30,6,30,15.5,-8.5
35,7,35,8.5,-13.5
20,4,20,3.5,-6.5
30,6,23,17.5,-6.5
25,5,25,3.5,-6.5
