deadline,distance,steps,rewards,penalties
20,4,20,-2.5,-8.5
20,4,20,3.0,-5.0
35,7,22,27.5,-2.5
30,6,7,21.0,-1.0
30,6,28,40.0,-2.0
20,4,8,17.0,-1.0
55,11,34,32.5,-1.5
30,6,8,22.0,0
20,4,7,22.0,0
30,6,22,25.5,-2.5
25,5,10,19.0,-1.0
40,8,25,27.5,-0.5
25,5,19,25.5,-0.5
35,7,19,24.0,0
45,9,10,16.5,-1.0
20,4,8,17.0,-1.0
20,4,4,18.0,0
25,5,7,20.0,0
30,6,13,19.5,-0.5
20,4,4,18.0,0
40,8,19,25.0,-1.0
20,4,5,18.0,0
30,6,13,21.0,-1.0
25,5,13,16.0,-4.0
45,9,11,23.0,-1.0
25,5,7,24.0,0
20,4,11,22.0,0
30,6,13,22.0,0
40,8,16,30.5,-1.5
35,7,12,20.5,-1.5
25,5,7,20.0,0
20,4,6,22.0,0
30,6,8,21.0,-1.0
30,6,30,24.0,-2.0
35,7,18,22.0,-2.0
20,4,11,17.0,-1.0
25,5,13,24.0,0
25,5,6,20.0,0
20,4,9,18.0,0
25,5,6,20.0,0
45,9,23,31.0,-1.0
20,4,11,18.0,0
30,6,16,23.5,-0.5
20,4,8,18.0,0
20,4,9,22.0,0
20,4,10,17.0,-1.0
40,8,5,18.0,0
20,4,5,18.0,0
20,4,7,18.0,0
35,7,12,21.5,-0.5
40,8,13,23.5,-0.5
30,6,15,25.0,-1.0
35,7,10,24.0,0
30,6,19,27.5,-0.5
25,5,10,19.0,-1.0
25,5,15,23.0,-1.0
25,5,13,19.0,-1.0
25,5,10,20.0,0
40,8,29,25.0,-1.0
35,7,12,21.5,-0.5
35,7,20,29.5,-0.5
25,5,18,15.5,-2.5
25,5,7,20.0,0
25,5,8,20.0,0
45,9,11,28.0,0
20,4,5,18.0,0
25,5,16,25.5,-0.5
45,9,19,27.0,-1.0
35,7,20,28.5,-1.5
45,9,34,28.5,-1.5
20,4,6,22.0,0
20,4,6,18.0,0
20,4,6,17.0,-1.0
20,4,6,18.0,0
40,8,18,17.5,-2.5
25,5,14,20.5,-1.5
25,5,7,20.0,0
40,8,11,26.0,0
20,4,13,18.0,0
45,9,13,27.0,-1.0
20,4,8,12.0,-2.0
55,11,25,28.5,-1.5
35,7,18,20.5,-1.5
20,4,4,18.0,0
40,8,18,27.5,-0.5
35,7,11,22.0,-2.0
30,6,13,21.0,-1.0
25,5,11,18.0,-2.0
50,10,22,31.5,-0.5
30,6,10,21.0,-1.0
40,8,16,26.0,0
20,4,11,17.0,-1.0
20,4,9,18.0,0
40,8,17,25.0,-1.0
45,9,43,43.0,-1.0
35,7,10,25.5,-0.5
35,7,16,25.5,-0.5
20,4,11,17.0,-1.0
20,4,7,17.0,-1.0
25,5,6,20.0,0
