deadline,distance,steps,rewards,penalties
20,4,20,-3.0,-11.0
35,7,21,19.0,-5.0
30,6,22,21.5,-6.5
25,5,25,11.5,-8.5
20,4,20,8.5,-5.5
20,4,20,14.5,-3.5
20,4,20,6.5,-5.5
20,4,20,10.5,-5.5
20,4,20,7.5,-6.5
40,8,40,27.0,-11.0
25,5,17,14.0,-6.0
20,4,13,19.0,-2.5
25,5,8,17.5,-0.5
30,6,17,22.5,-5.5
20,4,13,21.0,-1.0
40,8,40,10.5,-13.5
25,5,25,13.5,-6.5
25,5,25,13.5,-6.5
20,4,6,9.5,-2.5
25,5,25,8.0,-8.0
30,6,10,9.5,-2.5
20,4,20,7.5,-6.5
20,4,20,6.0,-8.0
25,5,25,10.0,-8.0
20,4,20,7.0,-7.0
30,6,26,32.5,-7.5
20,4,8,19.5,-0.5
40,8,40,17.5,-16.5
20,4,20,4.5,-9.5
35,7,21,15.0,-9.0
20,4,20,13.0,-5.0
20,4,18,15.0,-7.0
25,5,22,21.5,-4.5
20,4,17,23.0,-3.0
20,4,20,13.0,-5.0
40,8,29,7.0,-10.5
40,8,29,34.5,-5.5
30,6,30,15.0,-7.0
25,5,12,25.5,-0.5
25,5,25,13.5,-8.5
55,11,55,19.5,-16.5
20,4,12,22.5,-1.5
25,5,8,15.5,-2.5
20,4,11,15.0,-3.0
30,6,23,25.0,-5.0
35,7,23,24.5,-5.0
25,5,6,17.5,-0.5
40,8,40,9.5,-12.5
20,4,8,15.0,-3.0
25,5,23,24.5,-5.5
25,5,25,3.0,-9.0
20,4,20,5.0,-5.0
35,7,27,21.5,-8.5
35,7,35,8.0,-12.0
30,6,30,9.0,-9.0
30,6,28,23.0,-7.0
30,6,30,2.5,-11.5
20,4,15,19.0,-3.0
20,4,17,15.5,-4.5
45,9,3,11.0,-1.0
35,7,35,11.0,-13.0
45,9,30,29.5,-8.5
30,6,25,17.0,-9.0
30,6,30,14.0,-6.0
25,5,7,11.5,-2.5
45,9,15,15.0,-5.0
25,5,10,14.5,-3.5
20,4,20,13.0,-5.0
45,9,45,11.5,-14.5
35,7,11,12.0,-4.0
35,7,35,5.0,-13.0
30,6,9,17.5,-2.5
25,5,19,18.0,-6.0
30,6,30,14.5,-9.5
45,9,34,20.5,-13.0
20,4,20,8.0,-8.0
45,9,45,33.0,-10.5
20,4,20,7.0,-5.0
25,5,25,6.5,-9.5
45,9,26,28.5,-5.5
20,4,20,16.0,-4.0
25,5,10,17.0,-3.0
30,6,30,6.5,-9.5
20,4,20,10.5,-5.5
25,5,23,17.5,-8.5
20,4,9,15.0,-3.0
45,9,16,20.5,-1.5
25,5,25,13.0,-7.0
35,7,21,21.5,-4.5
25,5,25,16.0,-8.0
25,5,8,21.5,-0.5
20,4,20,11.5,-4.5
30,6,13,29.0,-1.0
35,7,19,26.0,-6.0
35,7,35,22.5,-7.5
50,10,50,17.0,-15.0
25,5,21,13.0,-7.0
30,6,30,21.0,-5.0
30,6,15,16.5,-3.5
35,7,13,20.5,-1.5
