deadline,distance,steps,rewards,penalties
20,4,20,-2.5,-8.5
25,5,19,18.5,-3.5
25,5,13,21.5,-0.5
40,8,21,26.0,0
20,4,13,18.0,0
25,5,10,21.5,-0.5
40,8,13,26.0,0
25,5,5,20.0,0
25,5,8,20.0,0
50,10,25,30.0,0
30,6,16,22.0,0
30,6,10,22.0,0
25,5,8,20.0,0
20,4,16,18.0,0
30,6,10,22.0,0
25,5,9,20.0,0
30,6,8,22.0,0
35,7,16,24.0,0
40,8,14,26.0,0
40,8,21,26.0,0
25,5,12,20.0,0
25,5,6,20.0,0
25,5,13,24.0,0
20,4,13,18.0,0
25,5,7,20.0,0
30,6,11,22.0,0
25,5,8,20.0,0
45,9,16,32.0,0
45,9,18,28.0,0
30,6,18,22.0,0
30,6,7,22.0,0
25,5,16,20.0,0
35,7,14,24.0,0
30,6,13,22.0,0
25,5,9,20.0,0
30,6,15,22.0,0
40,8,19,26.0,0
35,7,13,24.0,0
40,8,16,26.0,0
25,5,7,20.0,0
40,8,24,31.5,-0.5
25,5,9,20.0,0
35,7,18,24.0,0
30,6,8,26.0,0
45,9,17,28.0,0
30,6,7,22.0,0
25,5,9,20.0,0
20,4,4,18.0,0
20,4,11,22.0,0
25,5,5,20.0,0
25,5,12,20.0,0
25,5,11,20.0,0
35,7,23,23.0,-1.0
20,4,10,18.0,0
25,5,13,21.5,-0.5
30,6,17,21.0,-1.0
40,8,15,26.0,0
30,6,13,22.0,0
20,4,7,22.0,0
25,5,15,24.0,0
45,9,26,25.5,-0.5
20,4,9,18.0,0
25,5,13,20.0,0
30,6,14,22.0,0
25,5,8,20.0,0
25,5,5,20.0,0
35,7,16,27.0,-1.0
20,4,10,18.0,0
35,7,7,24.0,0
25,5,16,24.0,0
20,4,10,22.0,0
40,8,21,26.0,0
20,4,8,22.0,0
45,9,26,28.0,0
55,11,26,32.0,0
20,4,11,18.0,0
40,8,17,26.0,0
30,6,11,22.0,0
25,5,8,20.0,0
45,9,14,28.0,0
50,10,22,28.0,-2.0
50,10,14,27.5,-0.5
20,4,10,18.0,0
20,4,16,18.0,0
45,9,11,28.0,0
20,4,11,18.0,0
35,7,14,28.0,0
20,4,7,22.0,0
30,6,16,26.0,0
35,7,11,24.0,0
30,6,16,22.0,0
35,7,10,24.0,0
30,6,7,22.0,0
35,7,13,24.0,0
30,6,15,22.0,0
35,7,21,28.0,0
35,7,21,24.0,0
45,9,21,28.0,0
30,6,13,22.0,0
30,6,21,22.0,0
