deadline,distance,steps,rewards,penalties
30,6,30,1.5,-12.5
25,5,21,22.0,-2.0
25,5,13,22.0,-2.0
30,6,26,23.5,-0.5
20,4,7,22.0,0
20,4,6,18.0,0
30,6,11,22.0,0
35,7,16,28.0,0
25,5,12,20.0,0
25,5,14,20.0,0
25,5,13,24.0,0
25,5,10,20.0,0
25,5,17,20.0,0
20,4,8,22.0,0
25,5,11,20.0,0
25,5,9,20.0,0
20,4,10,18.0,0
30,6,16,22.0,0
30,6,13,22.0,0
25,5,13,20.0,0
40,8,17,26.0,0
30,6,11,22.0,0
55,11,18,31.0,-1.0
25,5,7,20.0,0
40,8,22,35.5,-0.5
25,5,7,20.0,0
30,6,11,22.0,0
30,6,8,22.0,0
30,6,17,22.0,0
25,5,11,20.0,0
25,5,8,19.0,-1.0
25,5,10,20.0,0
40,8,10,26.0,0
20,4,5,18.0,0
25,5,8,20.0,0
45,9,18,29.5,-0.5
25,5,13,24.0,0
25,5,12,25.5,-0.5
25,5,17,20.0,0
25,5,10,20.0,0
30,6,6,22.0,0
25,5,8,20.0,0
35,7,9,24.0,0
25,5,10,20.0,0
20,4,7,18.0,0
25,5,10,20.0,0
25,5,13,20.0,0
30,6,11,22.0,0
25,5,7,20.0,0
30,6,13,22.0,0
20,4,11,19.5,-0.5
35,7,21,24.0,0
40,8,17,26.0,0
20,4,11,18.0,0
30,6,10,23.5,-0.5
20,4,11,18.0,0
20,4,10,18.0,0
25,5,8,20.0,0
20,4,4,18.0,0
35,7,21,24.0,0
20,4,7,18.0,0
35,7,17,23.0,-1.0
40,8,21,26.0,0
20,4,5,18.0,0
40,8,22,25.0,-1.0
50,10,19,30.0,0
50,10,16,30.0,0
45,9,27,28.0,0
20,4,8,22.0,0
25,5,18,20.0,0
40,8,13,26.0,0
35,7,13,24.0,0
35,7,9,24.0,0
30,6,13,22.0,0
25,5,13,20.0,0
25,5,5,20.0,0
25,5,17,20.0,0
20,4,8,18.0,0
35,7,11,24.0,0
20,4,6,18.0,0
20,4,7,18.0,0
20,4,7,18.0,0
25,5,10,20.0,0
40,8,18,26.0,0
25,5,6,20.0,0
40,8,16,26.0,0
30,6,7,15.5,-0.5
30,6,12,21.0,-1.0
20,4,11,18.0,0
35,7,12,24.0,0
45,9,14,28.0,0
30,6,9,22.0,0
35,7,20,24.0,0
30,6,12,22.0,0
20,4,9,18.0,0
20,4,4,18.0,0
25,5,7,20.0,0
25,5,7,20.0,0
25,5,7,24.0,0
20,4,8,18.0,0
