deadline,distance,steps,rewards,penalties
40,8,40,-8.5,-18.5
30,6,17,9.5,-2.0
35,7,35,-4.5,-16.5
25,5,25,4.5,-5.5
35,7,35,5.0,-13.0
20,4,20,-7.5,-11.5
25,5,25,-6.0,-10.0
35,7,35,0.0,-14.0
20,4,11,12.5,-3.5
20,4,20,-6.5,-10.5
35,7,35,-12.5,-20.5
20,4,6,6.0,-3.5
30,6,6,13.0,-1.0
45,9,45,-3.5,-19.5
20,4,20,6.0,-4.0
35,7,28,19.0,-9.0
35,7,35,5.0,-13.0
35,7,35,-3.0,-15.0
40,8,5,9.0,-0.5
30,6,30,-5.0,-15.0
20,4,20,4.0,-8.0
30,6,13,18.0,-3.5
25,5,25,7.5,-6.5
25,5,25,1.0,-11.0
30,6,30,-5.5,-13.5
25,5,25,-9.5,-13.5
20,4,20,-6.0,-10.0
40,8,40,-10.5,-18.5
45,9,45,7.0,-17.0
50,10,50,-4.5,-16.5
30,6,30,-1.5,-11.5
40,8,2,9.0,-0.5
20,4,10,15.0,-3.0
25,5,16,14.5,-7.5
20,4,20,-8.5,-12.5
35,7,35,-2.5,-16.5
30,6,21,11.0,-7.0
30,6,12,6.5,-5.0
25,5,25,0.0,-10.0
35,7,35,-1.0,-13.0
30,6,30,1.0,-11.0
40,8,40,8.0,-16.0
35,7,35,5.5,-12.5
20,4,17,14.5,-5.5
25,5,25,-3.0,-11.0
25,5,12,13.5,-4.5
25,5,25,-0.5,-10.5
20,4,20,1.0,-9.0
25,5,25,0.5,-9.5
20,4,20,-9.0,-9.0
45,9,45,-6.5,-18.5
25,5,25,1.0,-9.0
45,9,45,4.0,-18.0
20,4,20,3.5,-8.5
30,6,30,3.5,-8.5
20,4,20,0.0,-8.0
20,4,20,0.0,-8.0
35,7,35,-3.5,-13.5
20,4,20,-6.5,-8.5
25,5,25,4.5,-9.5
20,4,20,0.5,-7.5
20,4,20,-5.5,-11.5
25,5,25,-2.5,-10.5
20,4,20,-1.5,-7.5
25,5,25,-3.0,-11.0
45,9,45,10.0,-16.0
20,4,18,15.0,-7.0
35,7,35,0.0,-12.0
30,6,30,-8.5,-16.5
35,7,35,5.5,-12.5
35,7,35,10.5,-13.5
30,6,30,-7.0,-13.0
35,7,33,16.5,-9.5
35,7,18,8.0,-8.0
35,7,34,21.5,-8.5
35,7,35,-11.5,-13.5
20,4,7,12.0,-2.0
20,4,20,-4.0,-10.0
40,8,40,7.5,-16.5
20,4,11,12.5,-3.5
30,6,30,13.5,-6.5
25,5,25,6.0,-10.0
25,5,11,18.0,-2.0
20,4,20,1.0,-9.0
20,4,20,0.0,-6.0
25,5,25,0.5,-9.5
40,8,40,-2.0,-20.0
25,5,25,6.0,-10.0
35,7,35,-6.5,-14.5
20,4,13,19.0,-3.0
20,4,20,4.0,-8.0
25,5,25,-7.5,-11.5
35,7,32,13.5,-12.5
45,9,45,1.5,-16.5
30,6,30,-1.0,-13.0
25,5,25,4.0,-8.0
25,5,25,10.5,-7.5
25,5,25,-2.5,-10.5
30,6,30,0.0,-12.0
25,5,25,-5.0,-13.0
