deadline,distance,steps,rewards,penalties
35,7,9,5.5,-4.0
45,9,28,20.0,-8.0
20,4,14,22.5,-1.5
45,9,27,29.0,-3.0
20,4,20,17.0,-1.0
20,4,19,29.0,-1.0
35,7,27,28.5,-1.5
25,5,8,20.0,0
20,4,5,18.0,0
20,4,6,22.0,0
25,5,11,20.0,0
45,9,17,28.0,0
35,7,9,24.0,0
30,6,10,22.0,0
30,6,7,22.0,0
40,8,30,31.5,-0.5
45,9,17,32.0,0
20,4,12,18.0,0
25,5,6,20.0,0
20,4,6,18.0,0
35,7,15,24.0,0
20,4,8,18.0,0
40,8,16,30.0,0
35,7,12,24.0,0
30,6,17,22.0,0
20,4,7,18.0,0
35,7,10,24.0,0
35,7,17,23.0,-1.0
25,5,9,20.0,0
25,5,5,20.0,0
45,9,19,28.0,0
30,6,13,22.0,0
20,4,10,18.0,0
20,4,4,18.0,0
40,8,17,30.0,0
20,4,13,18.0,0
30,6,11,22.0,0
25,5,12,20.0,0
25,5,12,20.0,0
40,8,12,26.0,0
25,5,11,20.0,0
30,6,10,22.0,0
25,5,11,20.0,0
30,6,10,21.0,-1.0
40,8,16,26.0,0
20,4,16,18.0,0
30,6,11,22.0,0
20,4,11,22.0,0
25,5,13,21.5,-0.5
25,5,13,20.0,0
20,4,6,18.0,0
20,4,13,18.0,0
25,5,10,20.0,0
35,7,8,24.0,0
35,7,16,24.0,0
20,4,7,18.0,0
30,6,17,22.0,0
35,7,14,24.0,0
30,6,7,22.0,0
20,4,6,18.0,0
20,4,8,18.0,0
20,4,4,18.0,0
20,4,6,18.0,0
35,7,12,24.0,0
45,9,22,28.0,0
20,4,7,17.0,-1.0
30,6,11,22.0,0
55,11,16,32.0,0
25,5,17,19.0,-1.0
20,4,7,18.0,0
25,5,7,20.0,0
25,5,5,20.0,0
35,7,8,24.0,0
40,8,26,30.0,0
25,5,5,20.0,0
25,5,7,24.0,0
25,5,10,20.0,0
50,10,6,22.0,0
40,8,17,26.0,0
40,8,13,26.0,0
30,6,12,22.0,0
25,5,7,20.0,0
20,4,9,18.0,0
50,10,17,30.5,-1.5
35,7,17,24.0,0
30,6,13,22.0,0
45,9,18,28.0,0
25,5,16,20.0,0
40,8,17,26.0,0
55,11,21,32.0,0
40,8,21,26.0,0
40,8,17,26.0,0
20,4,11,18.0,0
25,5,5,20.0,0
30,6,7,18.0,0
40,8,20,26.0,0
35,7,18,24.0,0
25,5,11,24.0,0
30,6,14,22.0,0
40,8,10,26.0,0
