deadline,distance,steps,rewards,penalties
45,9,32,15.0,-9.0
35,7,6,12.5,-1.5
20,4,5,18.0,0
20,4,20,-0.5,-8.5
25,5,25,6.5,-7.5
25,5,25,-4.5,-6.5
20,4,20,-3.0,-9.0
30,6,2,11.5,0
20,4,20,-7.0,-9.0
40,8,40,7.0,-15.0
20,4,20,4.5,-7.5
50,10,24,12.5,-7.5
35,7,35,-5.5,-13.5
40,8,40,1.0,-17.0
35,7,35,-2.5,-18.5
20,4,14,8.5,-7.5
25,5,25,-11.0,-15.0
25,5,25,8.0,-6.0
20,4,20,-4.5,-8.5
25,5,25,7.0,-5.0
30,6,30,-0.5,-12.5
20,4,20,0.0,-8.0
20,4,20,-2.0,-6.0
35,7,19,16.0,-4.0
25,5,6,13.5,-0.5
35,7,11,10.5,-3.0
25,5,16,20.0,-4.0
35,7,13,11.0,-5.0
20,4,20,2.0,-6.0
35,7,17,14.5,-7.5
35,7,35,1.5,-10.5
25,5,25,4.5,-7.5
40,8,33,19.0,-7.0
40,8,40,-12.5,-20.5
20,4,20,-2.5,-6.5
45,9,45,4.0,-14.0
20,4,20,2.0,-6.0
30,6,30,6.5,-7.5
25,5,4,7.5,-2.0
30,6,30,0.5,-11.5
20,4,20,-1.5,-7.5
25,5,25,-11.5,-15.5
40,8,2,9.0,-0.5
25,5,25,-5.0,-11.0
25,5,25,2.5,-7.5
35,7,29,0.0,-12.0
25,5,25,0.5,-9.5
20,4,20,-4.0,-10.0
30,6,17,8.5,-7.5
45,9,45,1.5,-20.5
20,4,20,-0.5,-10.5
20,4,20,0.5,-7.5
20,4,14,14.5,-5.5
30,6,30,-0.5,-14.5
40,8,40,-8.5,-18.5
25,5,8,15.5,-2.0
35,7,35,-2.0,-12.0
30,6,26,15.5,-8.5
30,6,30,1.5,-12.5
20,4,20,-4.5,-10.5
30,6,5,9.5,-2.5
25,5,25,-2.5,-12.5
20,4,20,0.5,-7.5
20,4,20,1.0,-9.0
35,7,35,4.0,-12.0
35,7,35,4.5,-11.5
35,7,35,7.5,-12.5
20,4,20,2.0,-8.0
45,9,39,15.5,-14.5
20,4,20,-0.5,-8.5
45,9,45,6.0,-16.0
20,4,6,14.5,-1.5
25,5,25,2.5,-9.5
20,4,20,-11.5,-13.5
30,6,30,-2.5,-10.5
25,5,25,1.5,-10.5
20,4,20,-5.5,-9.5
30,6,30,7.0,-11.0
30,6,30,7.5,-8.5
20,4,20,-1.5,-7.5
25,5,11,10.5,-3.5
25,5,25,-4.0,-12.0
30,6,30,4.0,-10.0
30,6,12,15.0,-3.0
35,7,35,3.0,-15.0
20,4,20,-4.5,-8.5
20,4,20,1.0,-7.0
40,8,40,5.5,-6.5
40,8,40,5.0,-9.0
25,5,13,12.0,-3.5
25,5,25,-1.0,-13.0
25,5,25,-11.0,-13.0
50,10,50,-16.5,-24.5
30,6,30,4.5,-5.5
25,5,25,10.5,-7.5
25,5,25,2.0,-12.0
30,6,30,-7.0,-13.0
25,5,25,6.0,-8.0
45,9,15,15.0,-4.5
20,4,20,-4.0,-8.0
