deadline,distance,steps,rewards,penalties
25,5,14,11.5,-6.5
20,4,20,14.0,-6.0
20,4,11,18.5,-1.5
35,7,12,17.0,-3.0
35,7,21,23.0,-1.0
25,5,13,21.5,-0.5
55,11,16,23.0,-1.0
25,5,7,20.0,0
20,4,13,17.0,-1.0
25,5,19,24.5,-1.5
20,4,8,18.0,0
25,5,13,20.0,0
30,6,8,21.0,-1.0
25,5,11,24.0,0
35,7,11,24.0,0
35,7,14,24.0,0
30,6,12,25.0,-1.0
25,5,8,20.0,0
25,5,11,20.0,0
55,11,27,29.5,-0.5
50,10,18,30.0,0
40,8,15,31.5,-0.5
20,4,10,18.0,0
35,7,15,23.0,-1.0
35,7,12,23.0,-1.0
30,6,9,19.5,-0.5
35,7,13,23.0,-1.0
35,7,16,22.0,-2.0
45,9,44,56.5,-1.5
30,6,8,22.0,0
25,5,16,20.0,0
20,4,9,17.0,-1.0
40,8,17,26.0,0
35,7,12,24.0,0
30,6,22,25.0,-1.0
25,5,5,20.0,0
25,5,9,20.0,0
20,4,4,18.0,0
25,5,8,20.0,0
20,4,7,18.0,0
25,5,13,19.0,-1.0
20,4,6,18.0,0
30,6,16,22.0,0
20,4,8,18.0,0
30,6,7,22.0,0
20,4,8,18.0,0
30,6,19,22.0,0
20,4,11,23.5,-0.5
45,9,22,28.0,0
25,5,11,20.0,0
35,7,25,24.0,0
35,7,29,27.0,-1.0
35,7,17,24.0,0
25,5,13,21.5,-0.5
40,8,16,27.5,-0.5
30,6,11,22.0,0
40,8,21,30.0,0
30,6,11,21.0,-1.0
25,5,8,19.0,-1.0
20,4,6,22.0,0
20,4,4,18.0,0
45,9,12,24.5,-1.5
25,5,12,20.0,0
20,4,20,7.5,-2.5
20,4,12,19.5,-0.5
25,5,17,20.0,0
20,4,12,18.0,0
35,7,21,27.0,-1.0
40,8,17,26.0,0
20,4,5,17.0,-1.0
35,7,7,24.0,0
20,4,4,18.0,0
20,4,11,21.0,-1.0
25,5,12,21.5,-0.5
40,8,17,35.5,-0.5
25,5,5,20.0,0
20,4,10,22.0,0
25,5,11,20.0,0
30,6,14,23.5,-0.5
50,10,17,34.0,0
20,4,9,18.0,0
30,6,8,18.5,-1.5
20,4,8,18.0,0
25,5,14,24.0,0
25,5,16,28.0,0
25,5,10,20.0,0
25,5,16,20.0,0
30,6,8,26.0,0
45,9,16,28.0,0
25,5,10,20.0,0
45,9,15,25.5,-0.5
40,8,21,30.0,0
30,6,16,22.0,0
40,8,13,26.0,0
25,5,13,20.0,0
25,5,6,20.0,0
30,6,11,22.0,0
20,4,9,22.0,0
50,10,41,41.5,-2.5
35,7,21,24.0,0
