deadline,distance,steps,rewards,penalties
40,8,40,8.5,-15.0
20,4,10,15.0,-3.0
20,4,20,-3.5,-9.5
25,5,25,-2.5,-12.5
25,5,24,6.5,-11.5
50,10,50,7.5,-14.5
25,5,25,5.5,-8.5
35,7,35,-1.5,-17.5
30,6,30,11.0,-11.0
20,4,20,-2.0,-8.0
35,7,9,7.0,-4.5
35,7,35,-14.0,-18.0
25,5,25,9.5,-8.5
30,6,30,-6.5,-10.5
35,7,35,14.0,-12.0
40,8,29,13.5,-10.5
30,6,30,-6.5,-12.5
35,7,35,-4.5,-16.5
50,10,47,21.5,-18.0
30,6,30,12.5,-9.5
35,7,35,8.0,-12.0
25,5,25,1.0,-9.0
25,5,25,1.5,-10.5
35,7,35,-3.0,-17.0
40,8,7,17.0,-1.0
50,10,50,15.0,-15.0
30,6,9,14.5,-1.5
25,5,25,3.5,-8.5
40,8,40,-2.0,-18.0
30,6,29,16.5,-7.5
25,5,25,-8.5,-14.5
20,4,20,1.0,-9.0
20,4,20,3.5,-4.5
35,7,35,8.5,-13.5
25,5,25,5.0,-9.0
30,6,22,13.0,-9.0
35,7,35,8.5,-13.5
25,5,25,7.0,-9.0
25,5,25,4.0,-8.0
20,4,20,10.0,-4.0
45,9,19,12.5,-5.5
30,6,30,-3.0,-9.0
35,7,29,17.5,-8.5
25,5,25,9.5,-6.5
35,7,35,22.5,-7.5
20,4,20,-0.5,-8.5
30,6,30,-3.0,-15.0
20,4,20,7.0,-5.0
30,6,30,15.5,-6.5
25,5,25,6.0,-8.0
30,6,30,10.5,-9.5
30,6,30,6.5,-11.5
25,5,25,4.0,-10.0
20,4,20,-3.5,-7.5
20,4,20,3.5,-8.5
30,6,30,2.5,-13.5
40,8,40,11.0,-15.0
25,5,25,2.5,-9.5
30,6,30,-0.5,-12.5
35,7,35,8.0,-10.0
35,7,17,8.0,-8.0
20,4,9,15.0,-3.0
25,5,25,4.5,-11.5
35,7,25,24.0,-4.0
30,6,30,5.0,-11.0
30,6,25,11.5,-12.5
30,6,30,16.0,-10.0
20,4,20,5.5,-6.5
45,9,45,-5.0,-21.0
35,7,34,21.0,-11.0
30,6,3,10.5,-1.0
35,7,35,12.5,-11.5
45,9,36,13.0,-15.0
25,5,25,6.0,-10.0
25,5,25,9.0,-9.0
40,8,40,-0.5,-16.5
20,4,20,6.0,-6.0
40,8,17,22.0,-4.0
20,4,6,17.0,-1.0
20,4,20,4.0,-8.0
55,11,31,9.5,-12.5
20,4,5,18.0,0
30,6,30,-5.5,-13.5
25,5,25,-4.0,-10.0
35,7,4,11.0,-1.0
25,5,14,17.5,-4.5
35,7,14,13.0,-3.0
20,4,20,9.5,-6.5
25,5,25,-2.0,-10.0
25,5,25,18.5,-5.5
25,5,25,4.5,-7.5
30,6,30,-1.5,-9.5
40,8,40,13.5,-14.5
25,5,25,11.0,-9.0
40,8,40,0.5,-19.5
25,5,25,-4.5,-12.5
20,4,20,7.0,-7.0
45,9,45,10.5,-17.5
35,7,35,6.0,-12.0
30,6,30,11.5,-8.5
