deadline,distance,steps,rewards,penalties
20,4,20,8.0,-8.0
50,10,49,28.5,-15.5
20,4,9,18.0,0
35,7,17,16.5,-5.5
45,9,12,28.0,0
20,4,8,18.0,0
25,5,17,21.5,-4.5
30,6,13,21.0,-1.0
30,6,9,22.0,0
25,5,11,27.0,-1.0
20,4,7,18.0,0
20,4,7,18.0,0
20,4,16,24.0,-2.0
30,6,13,22.0,0
20,4,7,18.0,0
20,4,9,19.5,-0.5
20,4,7,18.0,0
30,6,11,22.0,0
20,4,8,18.0,0
25,5,17,20.0,0
40,8,16,26.0,0
20,4,6,18.0,0
40,8,18,26.0,0
35,7,15,25.5,-0.5
35,7,14,21.5,-0.5
30,6,11,22.0,0
25,5,13,20.0,0
25,5,9,20.0,0
25,5,8,18.0,-2.0
45,9,31,28.0,0
25,5,12,20.0,0
25,5,12,20.0,0
25,5,7,20.0,0
45,9,25,28.0,0
40,8,17,26.0,0
25,5,3,16.0,0
30,6,13,21.0,-1.0
45,9,17,21.5,-0.5
30,6,14,26.0,0
25,5,5,17.5,-0.5
45,9,17,24.5,-1.5
20,4,12,18.0,0
20,4,11,18.0,0
20,4,9,18.0,0
45,9,13,28.0,0
25,5,3,16.0,0
20,4,6,18.0,0
20,4,6,18.0,0
20,4,13,22.0,0
20,4,5,18.0,0
30,6,6,22.0,0
25,5,14,20.0,0
50,10,13,29.0,-1.0
35,7,16,24.0,0
40,8,27,26.0,0
25,5,7,20.0,0
20,4,16,17.5,-2.5
40,8,19,30.0,0
45,9,21,28.0,0
30,6,16,27.5,-0.5
30,6,20,26.5,-1.5
25,5,7,20.0,0
25,5,7,20.0,0
60,12,28,33.0,-1.0
40,8,11,27.5,-0.5
20,4,13,23.5,-0.5
25,5,8,20.0,0
20,4,4,18.0,0
25,5,13,19.0,-1.0
25,5,8,20.0,0
25,5,10,19.0,-1.0
50,10,26,30.0,0
60,12,40,34.0,0
20,4,9,23.5,-0.5
25,5,10,20.0,0
25,5,7,20.0,0
20,4,4,18.0,0
25,5,6,20.0,0
25,5,6,20.0,0
20,4,5,18.0,0
40,8,9,26.0,0
35,7,26,29.5,-0.5
30,6,13,22.0,0
20,4,4,18.0,0
30,6,6,22.0,0
35,7,14,24.0,0
45,9,14,28.0,0
35,7,17,27.0,-1.0
20,4,6,18.0,0
35,7,15,24.0,0
45,9,17,24.5,-1.5
30,6,8,22.0,0
20,4,20,13.0,-1.0
35,7,17,25.5,-0.5
20,4,9,22.0,0
25,5,16,18.0,-2.0
25,5,7,20.0,0
45,9,13,27.0,-1.0
20,4,13,21.0,-1.0
20,4,10,18.0,0
