deadline,distance,steps,rewards,penalties
20,4,20,-4.0,-8.0
25,5,25,2.5,-9.5
30,6,22,14.5,-9.5
20,4,20,-10.0,-12.0
30,6,30,-3.5,-13.5
20,4,7,12.0,-2.0
40,8,40,-6.0,-16.0
25,5,25,-3.0,-11.0
25,5,25,3.5,-8.5
30,6,30,10.0,-10.0
20,4,17,15.5,-4.5
30,6,30,4.5,-9.5
20,4,20,7.5,-4.5
40,8,40,3.0,-15.0
25,5,25,0.5,-7.5
25,5,25,0.5,-9.5
20,4,12,10.5,-5.5
35,7,35,-2.0,-14.0
30,6,30,-3.0,-13.0
30,6,30,11.0,-9.0
35,7,14,7.5,-6.5
30,6,21,16.0,-6.0
55,11,55,-8.5,-22.5
35,7,35,-1.0,-13.0
20,4,20,-1.0,-9.0
40,8,40,1.5,-14.5
20,4,20,14.5,-3.5
30,6,30,2.0,-12.0
30,6,19,12.5,-7.5
25,5,25,7.5,-10.5
50,10,50,2.5,-21.5
20,4,20,-4.0,-10.0
35,7,35,11.0,-13.0
35,7,35,-6.5,-16.5
25,5,25,3.0,-9.0
40,8,28,13.5,-10.5
45,9,45,-7.5,-21.5
35,7,35,3.5,-12.5
20,4,20,8.5,-5.5
30,6,30,-7.5,-13.5
35,7,35,-7.0,-15.0
45,9,19,19.0,-5.0
35,7,35,3.5,-12.5
35,7,35,-6.5,-14.5
20,4,20,-3.0,-11.0
20,4,20,-8.5,-10.5
35,7,35,-4.0,-16.0
25,5,25,-9.5,-11.5
40,8,3,10.5,-1.5
20,4,20,2.5,-7.5
20,4,20,-1.0,-9.0
40,8,40,-2.0,-18.0
25,5,25,-1.5,-11.5
20,4,20,7.0,-7.0
25,5,25,-3.0,-11.0
30,6,12,16.5,-3.5
30,6,30,1.0,-15.0
25,5,25,18.0,-10.0
25,5,25,-1.5,-11.5
25,5,25,8.0,-8.0
20,4,20,-2.5,-8.5
25,5,25,4.0,-8.0
20,4,20,-0.5,-6.5
30,6,30,3.0,-11.0
20,4,14,19.5,-4.5
20,4,6,8.5,-3.5
25,5,25,7.0,-7.0
25,5,25,2.0,-10.0
35,7,35,1.5,-14.5
25,5,25,-3.0,-11.0
35,7,35,2.0,-14.0
20,4,16,12.0,-6.0
25,5,25,9.0,-7.0
30,6,4,11.5,-0.5
25,5,25,-6.5,-14.5
25,5,25,1.0,-9.0
35,7,23,20.5,-5.5
25,5,25,0.0,-12.0
20,4,20,-6.0,-10.0
25,5,25,-3.0,-11.0
25,5,9,10.5,-3.5
25,5,25,1.5,-6.5
25,5,25,-6.0,-12.0
40,8,40,-1.5,-15.5
30,6,25,15.0,-11.0
25,5,25,0.0,-10.0
40,8,40,0.0,-16.0
25,5,25,5.5,-8.5
30,6,30,-8.5,-12.5
50,10,50,3.0,-17.0
25,5,21,10.0,-9.5
20,4,20,3.5,-4.5
45,9,45,3.5,-14.5
25,5,25,2.0,-10.0
35,7,34,20.0,-12.0
25,5,15,11.0,-5.0
25,5,16,18.0,-6.0
45,9,45,3.5,-16.5
25,5,25,5.5,-8.5
30,6,15,13.0,-4.5
