deadline,distance,steps,rewards,penalties
30,6,30,3.0,-11.0
20,4,20,5.5,-4.5
30,6,30,-11.5,-17.5
25,5,25,7.5,-6.5
35,7,35,0.0,-16.0
50,10,50,-17.0,-23.0
25,5,25,4.0,-8.0
30,6,22,9.5,-10.5
25,5,24,19.5,-6.5
20,4,20,-3.0,-11.0
35,7,35,-10.0,-18.0
25,5,25,4.0,-10.0
35,7,33,12.0,-12.0
20,4,20,1.5,-8.5
30,6,2,9.0,-0.5
30,6,30,11.0,-9.0
25,5,25,5.5,-8.5
45,9,45,6.0,-18.0
40,8,40,10.0,-14.0
30,6,30,11.5,-8.5
30,6,3,14.0,0
40,8,40,-0.5,-18.5
45,9,45,0.0,-20.0
20,4,20,1.0,-9.0
30,6,30,11.5,-10.5
30,6,12,10.5,-5.5
35,7,11,11.0,-5.0
35,7,35,2.5,-13.5
25,5,22,13.5,-8.5
40,8,40,1.0,-17.0
20,4,20,-2.0,-10.0
50,10,50,-3.5,-21.5
20,4,20,-0.5,-8.5
20,4,11,16.5,-3.5
20,4,20,23.5,-4.5
20,4,20,6.5,-7.5
25,5,25,7.5,-8.5
20,4,20,0.5,-7.5
25,5,25,4.0,-8.0
40,8,40,4.5,-13.5
20,4,9,17.0,-1.0
30,6,30,10.0,-10.0
35,7,35,-9.0,-21.0
20,4,20,1.0,-9.0
20,4,12,11.0,-7.0
30,6,4,11.5,0
30,6,30,-5.0,-11.0
20,4,20,-5.5,-9.5
45,9,9,13.0,-3.0
25,5,25,5.0,-11.0
50,10,50,5.5,-20.5
30,6,30,9.0,-11.0
20,4,20,8.0,-8.0
25,5,25,4.5,-9.5
25,5,25,3.5,-6.5
55,11,55,9.0,-21.0
25,5,25,10.5,-5.5
25,5,25,9.0,-9.0
30,6,30,3.0,-11.0
30,6,30,2.0,-14.0
25,5,22,15.5,-6.5
35,7,35,8.0,-10.0
20,4,20,4.0,-8.0
20,4,20,13.0,-5.0
20,4,20,13.5,-4.5
30,6,30,10.5,-7.5
35,7,32,15.5,-10.5
25,5,16,17.5,-4.5
60,12,60,-3.0,-25.0
35,7,17,13.0,-7.0
30,6,30,-1.0,-13.0
20,4,20,7.0,-7.0
25,5,15,17.0,-3.0
20,4,20,5.0,-7.0
45,9,45,-0.5,-16.5
40,8,36,21.5,-10.0
30,6,30,10.0,-10.0
20,4,20,-1.5,-7.5
25,5,25,2.5,-9.5
20,4,20,8.5,-5.5
30,6,30,8.5,-7.5
35,7,34,17.0,-10.5
20,4,20,4.0,-6.0
25,5,25,-5.0,-13.0
35,7,35,-2.5,-12.5
35,7,35,0.0,-16.0
20,4,17,16.0,-6.0
25,5,25,-2.0,-12.0
30,6,30,-1.5,-13.5
20,4,20,5.0,-7.0
20,4,7,14.5,-1.5
25,5,25,9.0,-7.0
30,6,20,14.0,-8.0
20,4,17,8.5,-7.5
20,4,20,11.0,-5.0
35,7,35,3.0,-11.0
35,7,35,6.5,-11.5
40,8,40,0.5,-15.5
25,5,9,12.0,-4.0
20,4,14,9.0,-4.5
