deadline,distance,steps,rewards,penalties
60,12,60,9.5,-22.5
25,5,25,9.0,-5.0
25,5,25,14.5,-1.5
30,6,10,22.0,0
40,8,40,8.5,-5.5
35,7,35,19.0,-1.0
35,7,12,18.0,-2.0
50,10,20,28.0,-2.0
20,4,20,25.5,-2.5
25,5,12,20.0,0
30,6,14,25.0,-1.0
25,5,11,23.0,-1.0
30,6,30,12.5,-1.5
45,9,45,22.5,-3.5
30,6,30,12.5,-5.5
25,5,22,23.0,-1.0
20,4,20,23.5,-0.5
35,7,19,21.5,-0.5
45,9,29,35.5,-2.5
35,7,14,22.0,-2.0
35,7,32,30.0,-2.0
25,5,25,19.5,-0.5
55,11,25,24.5,-1.5
30,6,13,22.0,0
25,5,25,9.0,-1.0
25,5,19,23.0,-1.0
20,4,20,5.5,-0.5
30,6,13,22.0,0
50,10,50,27.0,-3.0
20,4,8,22.0,0
25,5,12,20.0,0
35,7,16,24.0,0
50,10,13,17.0,-1.0
25,5,21,22.0,-2.0
30,6,21,21.5,-2.5
25,5,7,20.0,0
20,4,12,19.5,-0.5
50,10,11,19.5,-0.5
25,5,11,20.0,0
25,5,7,17.5,-0.5
30,6,25,23.5,-0.5
30,6,25,22.0,0
25,5,25,6.0,-2.0
45,9,22,28.0,0
25,5,13,20.0,0
25,5,8,20.0,0
30,6,16,22.0,0
20,4,16,19.5,-0.5
25,5,22,35.5,-2.5
40,8,21,26.0,0
25,5,21,20.5,-1.5
30,6,11,19.5,-0.5
45,9,25,28.0,0
45,9,32,29.5,-0.5
25,5,16,24.5,-1.5
25,5,25,13.0,-1.0
45,9,19,28.0,0
25,5,13,19.0,-1.0
30,6,18,21.0,-1.0
35,7,18,24.0,0
25,5,21,25.5,-0.5
20,4,7,18.0,0
30,6,10,22.0,0
45,9,12,21.5,-0.5
20,4,10,18.0,0
40,8,23,30.5,-1.5
25,5,10,20.0,0
45,9,33,22.0,-2.0
25,5,12,20.0,0
20,4,11,15.5,-4.5
35,7,26,26.0,-2.0
35,7,17,24.0,0
30,6,11,22.0,0
25,5,9,24.0,0
35,7,28,23.0,-1.0
30,6,16,22.0,0
30,6,4,10.5,-1.0
20,4,6,19.5,-0.5
30,6,8,22.0,0
25,5,21,20.0,0
25,5,14,24.5,-1.5
50,10,28,27.5,-0.5
40,8,19,27.5,-0.5
25,5,12,23.0,-1.0
20,4,13,22.5,-1.5
35,7,19,29.5,-0.5
25,5,15,17.5,-0.5
25,5,11,20.0,0
30,6,25,22.0,0
25,5,13,20.0,0
20,4,13,18.0,0
50,10,26,28.0,-2.0
30,6,10,22.0,0
50,10,43,42.5,-1.5
25,5,8,24.0,0
25,5,11,20.0,0
35,7,8,24.0,0
35,7,19,25.5,-0.5
40,8,16,26.0,0
40,8,23,26.0,0
