deadline,distance,steps,rewards,penalties
25,5,25,1.0,-11.0
20,4,20,-2.0,-6.0
40,8,15,19.0,-3.0
20,4,18,14.0,-4.0
25,5,17,14.0,-6.0
25,5,1,9.5,0
40,8,40,4.5,-15.5
25,5,25,8.5,-7.5
25,5,25,11.0,-5.0
25,5,25,12.0,-10.0
45,9,45,9.0,-15.0
45,9,43,15.0,-17.0
20,4,20,5.5,-6.5
20,4,14,19.0,-3.0
35,7,35,22.5,-5.5
50,10,38,27.0,-11.0
30,6,30,7.5,-10.5
35,7,24,25.5,-4.5
45,9,45,15.0,-17.0
20,4,7,18.5,-1.5
20,4,20,5.0,-5.0
40,8,18,15.5,-4.5
20,4,9,21.0,-1.0
20,4,20,-5.0,-9.0
35,7,8,23.0,-1.0
30,6,27,28.0,-6.0
25,5,23,26.0,-6.0
25,5,10,14.5,-3.5
30,6,30,-16.0,-20.0
35,7,35,1.5,-14.5
25,5,25,10.0,-8.0
25,5,25,4.5,-7.5
40,8,40,22.5,-11.5
45,9,45,8.0,-18.0
35,7,35,-1.5,-15.5
45,9,8,18.0,-2.0
40,8,17,19.5,-4.5
35,7,30,20.5,-9.5
35,7,35,8.0,-12.0
45,9,45,-0.5,-16.5
35,7,35,13.5,-10.5
40,8,40,8.5,-13.5
25,5,25,-5.5,-11.5
40,8,40,4.5,-13.5
20,4,20,-1.5,-9.5
20,4,20,-6.0,-8.0
25,5,25,-2.5,-10.5
55,11,55,5.5,-22.5
45,9,45,2.5,-17.5
45,9,45,2.5,-13.5
35,7,2,8.5,-1.0
35,7,35,8.5,-11.5
35,7,35,4.5,-11.5
60,12,60,1.0,-25.0
50,10,39,31.0,-11.0
40,8,16,22.0,-3.5
20,4,20,3.5,-6.5
25,5,25,6.0,-8.0
20,4,17,15.5,-4.5
20,4,20,-3.5,-11.5
25,5,25,4.5,-9.5
20,4,20,6.5,-5.5
45,9,32,21.5,-12.5
35,7,35,5.5,-8.5
55,11,55,7.5,-20.5
35,7,35,9.0,-13.0
35,7,11,14.5,-3.5
25,5,23,27.0,-5.0
30,6,9,17.5,-2.5
30,6,25,23.0,-7.0
30,6,30,12.5,-9.5
25,5,25,-2.0,-10.0
20,4,20,4.0,-6.0
20,4,20,7.5,-8.5
25,5,25,2.5,-7.5
40,8,40,25.5,-12.5
45,9,38,18.5,-15.5
20,4,20,2.0,-8.0
20,4,20,1.0,-7.0
25,5,13,15.0,-5.0
35,7,35,7.5,-12.5
30,6,17,14.5,-5.5
25,5,25,6.5,-7.5
60,12,60,16.5,-19.5
20,4,17,19.5,-4.5
25,5,25,1.5,-8.5
20,4,13,14.0,-4.0
30,6,30,8.0,-10.0
20,4,14,17.5,-2.5
40,8,20,24.0,-6.0
30,6,30,14.0,-10.0
20,4,20,2.0,-8.0
30,6,19,18.0,-4.0
20,4,20,10.5,-5.5
40,8,40,-4.5,-18.5
20,4,20,7.5,-6.5
35,7,35,9.0,-11.0
25,5,10,15.5,-2.5
30,6,22,27.5,-4.5
20,4,13,19.0,-3.0
